productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,extAttack3,extResistance
218626,Pokemon TCG: Battle Academy,Pokemon TCG Battle Academy,https://tcgplayer-cdn.tcgplayer.com/product/218626_200w.jpg,3,2686,https://cpt.tcgcsv.com/xsM2,2020-07-30T13:14:32.6,1,"Join the Pokémon Trainers at the Battle Academy! Prepare for a Pokémon battle with the ready-to-play Pokémon Trading Card Game Battle Academy! The Battle Academy includes everything two players need to play, with guides to the decks so your first game is easy to follow.
<br><br>You can choose Charizard or Pikachu to lead your team in a heads-up battle against another Trainer. Then, switch up the decks to play Mewtwo against Charizard or Pikachu, and lead a different team of Pokémon into the arena! With a little strategy and a little luck, you can battle with the best!
<br><br>
The Pokémon TCG Battle Academy includes:
<br>• 3 complete Pokémon TCG decks (60 cards each)
<br>• Each deck includes a powerful special Pokémon: Charizard GX, Raichu GX, or Mewtwo GX
<br>• 2 tutorial guides to play right away
<br>• 1 two-player game board
<br>• 3 deck boxes to keep the cards organized
<br>• 1 rulebook
<br>• 1 large metallic coin
<br>• 1 set of damage counters
219094,Salandit - 25/156 (#31 Charizard Stamped),Salandit 25 156 31 Charizard Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219094_200w.jpg,3,2686,https://cpt.tcgcsv.com/VFM2,2022-09-20T15:14:32.79,1,,,0.05,0.2,1.18,0.12,,Normal,025/156,Promo,Fire,70,Basic,[R] Live Coal (10),[1R] Combustion (30),Wx2,1,,
219095,Salazzle - 34/236 (#7 Charizard Stamped),Salazzle 34 236 7 Charizard Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219095_200w.jpg,3,2686,https://cpt.tcgcsv.com/WFM2,2022-09-20T15:16:49.49,1,,,0.1,0.2,1.0,0.13,,Normal,034/236,Promo,Fire,100,Stage 1,[RR] Fire Claws (70),,Wx2,1,,
219096,Salazzle - 34/236 (#23 Charizard Stamped),Salazzle 34 236 23 Charizard Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219096_200w.jpg,3,2686,https://cpt.tcgcsv.com/XFM2,2022-09-20T15:16:14.173,1,,,0.05,0.25,1.49,0.16,,Normal,034/236,Promo,Fire,100,Stage 1,[RR] Fire Claws (70),,Wx2,1,,
219097,Salazzle - 34/236 (#49 Charizard Stamped),Salazzle 34 236 49 Charizard Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219097_200w.jpg,3,2686,https://cpt.tcgcsv.com/ZFM2,2022-09-20T15:16:34.187,1,,,0.1,0.24,1.49,0.22,,Normal,034/236,Promo,Fire,100,Stage 1,[RR] Fire Claws (70),,Wx2,1,,
219098,Switch - 132/149 (#40 Charizard Stamped),Switch 132 149 40 Charizard Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219098_200w.jpg,3,2686,https://cpt.tcgcsv.com/-FM2,2022-09-20T15:19:52.643,1,Switch your Active Pokémon with 1 of your Benched Pokémon.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.,,0.04,0.2,1.0,0.16,,Normal,132/149,Promo,Item,,,,,,,,
219099,Switch - 132/149 (#58 Charizard Stamped),Switch 132 149 58 Charizard Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219099_200w.jpg,3,2686,https://cpt.tcgcsv.com/_FM2,2022-09-20T15:21:16.187,1,Switch your Active Pokémon with 1 of your Benched Pokémon.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.,,0.04,0.2,1.49,0.16,,Normal,132/149,Promo,Item,,,,,,,,
219100,Welder - 189/214 (#25 Charizard Stamped),Welder 189 214 25 Charizard Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219100_200w.jpg,3,2686,https://cpt.tcgcsv.com/0GM2,2022-09-20T15:25:21.71,1,"Attach up to 2 Fire Energy cards from your hand to 1 of your Pokémon. If you do, draw 3 cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,0.14,0.52,2.0,0.7,,Normal,189/214,Promo,Supporter,,,,,,,,
219106,Alolan Raichu - SM65 (#25 Pikachu Stamped),Alolan Raichu SM65 25 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219106_200w.jpg,3,2686,https://cpt.tcgcsv.com/8GM2,2022-09-19T17:20:38.137,1,,,0.3,0.76,3.0,0.76,,Normal,SM65,Promo,Lightning,110,Stage 1,"[L] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 30 more damage.",[2L] Electric Surfer (70),Fx2,1,,M-20
219107,Alolan Raichu - SM65 (#56 Pikachu Stamped),Alolan Raichu SM65 56 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219107_200w.jpg,3,2686,https://cpt.tcgcsv.com/9GM2,2022-09-19T17:22:32.853,1,,,0.39,0.8,3.0,0.82,,Normal,SM65,Promo,Lightning,110,Stage 1,"[L] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 30 more damage.",[2L] Electric Surfer (70),Fx2,1,,M-20
219108,Blitzle - 81/214 (#1 Pikachu Stamped),Blitzle 81 214 1 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219108_200w.jpg,3,2686,https://cpt.tcgcsv.com/bGM2,2022-09-19T17:24:09.31,1,,,0.03,0.2,0.68,0.13,,Normal,081/214,Promo,Lightning,70,Basic,[L] Flop (10),[1L] Zap Kick (20),Fx2,1,,M-20
219109,Blitzle - 81/214 (#19 Pikachu Stamped),Blitzle 81 214 19 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219109_200w.jpg,3,2686,https://cpt.tcgcsv.com/cGM2,2022-09-19T17:24:39.753,1,,,0.04,0.2,1.0,0.08,,Normal,081/214,Promo,Lightning,70,Basic,[L] Flop (10),[1L] Zap Kick (20),Fx2,1,,M-20
219110,Blitzle - 81/214 (#45 Pikachu Stamped),Blitzle 81 214 45 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219110_200w.jpg,3,2686,https://cpt.tcgcsv.com/dGM2,2022-09-19T17:25:02.573,1,,,0.05,0.2,1.2,0.19,,Normal,081/214,Promo,Lightning,70,Basic,[L] Flop (10),[1L] Zap Kick (20),Fx2,1,,M-20
219111,Bug Catcher - 189/236 (#26 Pikachu Stamped),Bug Catcher 189 236 26 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219111_200w.jpg,3,2686,https://cpt.tcgcsv.com/fGM2,2022-09-19T17:28:34.29,1,"Draw 2 cards. Flip a coin. If heads, draw 2 more cards.
<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,0.03,0.19,0.94,0.1,,Normal,189/236,Promo,Supporter,,,,,,,,
219112,Bug Catcher - 189/236 (#44 Pikachu Stamped),Bug Catcher 189 236 44 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219112_200w.jpg,3,2686,https://cpt.tcgcsv.com/gGM2,2022-09-19T17:29:32.377,1,"Draw 2 cards. Flip a coin. If heads, draw 2 more cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,0.04,0.2,1.49,0.14,,Normal,189/236,Promo,Supporter,,,,,,,,
219113,Bug Catcher - 189/236 (#46 Pikachu Stamped),Bug Catcher 189 236 46 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219113_200w.jpg,3,2686,https://cpt.tcgcsv.com/hGM2,2022-09-19T17:29:55.813,1,"Draw 2 cards. Flip a coin. If heads, draw 2 more cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,0.03,0.2,0.69,0.19,,Normal,189/236,Promo,Supporter,,,,,,,,
219114,Bug Catcher - 189/236 (#51 Pikachu Stamped),Bug Catcher 189 236 51 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219114_200w.jpg,3,2686,https://cpt.tcgcsv.com/jGM2,2022-09-19T17:31:12.163,1,"Draw 2 cards. Flip a coin. If heads, draw 2 more cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,0.01,0.19,0.67,0.16,,Normal,189/236,Promo,Supporter,,,,,,,,
219115,Chansey - 46/68 (#5 Pikachu Stamped),Chansey 46 68 5 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219115_200w.jpg,3,2686,https://cpt.tcgcsv.com/kGM2,2022-09-19T17:34:55.097,1,,,0.13,0.26,1.0,0.26,,Normal,046/068,Promo,Colorless,130,Basic,"[3] Double-Edge (80)
<br>This Pokémon does 20 damage to itself.",,Fx2,2,,
219116,Chansey - 46/68 (#47 Pikachu Stamped),Chansey 46 68 47 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219116_200w.jpg,3,2686,https://cpt.tcgcsv.com/lGM2,2022-09-19T17:35:12.26,1,,,0.15,0.34,2.48,0.34,,Normal,046/068,Promo,Colorless,130,Basic,"[3] Double-Edge (80)
<br>This Pokémon does 20 damage to itself.",,Fx2,2,,
219120,Cynthia - 119/156 (#24 Pikachu Stamped),Cynthia 119 156 24 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219120_200w.jpg,3,2686,https://cpt.tcgcsv.com/qGM2,2022-09-19T17:46:45.34,1,"Shuffle your hand into your deck. Then, draw 6 cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,0.2,0.45,1.99,0.39,,Normal,119/156,Promo,Supporter,,,,,,,,
219121,Cynthia - 119/156 (#50 Pikachu Stamped),Cynthia 119 156 50 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219121_200w.jpg,3,2686,https://cpt.tcgcsv.com/rGM2,2022-09-19T17:47:41.49,1,"Shuffle your hand into your deck. Then, draw 6 cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,0.15,0.41,1.99,0.37,,Normal,119/156,Promo,Supporter,,,,,,,,
219122,Cynthia - 119/156 (#59 Pikachu Stamped),Cynthia 119 156 59 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219122_200w.jpg,3,2686,https://cpt.tcgcsv.com/sGM2,2022-09-19T17:48:19.727,1,"Shuffle your hand into your deck. Then, draw 6 cards.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,0.2,0.4,1.99,0.4,,Normal,119/156,Promo,Supporter,,,,,,,,
219123,Electabuzz - 43/156 (#6 Pikachu Stamped),Electabuzz 43 156 6 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219123_200w.jpg,3,2686,https://cpt.tcgcsv.com/tGM2,2022-09-19T17:53:54.987,1,,,0.09,0.25,5.0,0.2,,Normal,043/156,Promo,Lightning,80,Basic,[1L] Low Kick (30),"[1LL] Thunder (90)
<br>This Pokémon does 30 damage to itself.",Fx2,2,,M-20
219124,Electivire- 43/147 (#32 Pikachu Stamped),Electivire 43 147 32 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219124_200w.jpg,3,2686,https://cpt.tcgcsv.com/vGM2,2022-09-19T17:55:56.463,1,,,0.05,0.27,1.99,0.27,,Normal,043/147,Promo,Lightning,140,Stage 1,"[2L] Thunder Punch (60+)
<br>Flip a coin. If heads, this attack does 60 more damage. If tails, this Pokémon does 20 damage to itself.","[2LL] Giga Impact (170)
<br>This Pokémon can't attack during your next turn.",Fx2,4,,M-20
219125,Electabuzz - 43/156 (#41 Pikachu Stamped),Electabuzz 43 156 41 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219125_200w.jpg,3,2686,https://cpt.tcgcsv.com/wGM2,2022-09-19T17:53:11.323,1,,,0.05,0.25,9.61,0.19,,Normal,043/156,Promo,Lightning,80,Basic,[1L] Low Kick (30),"[1LL] Thunder (90)
<br>This Pokémon does 30 damage to itself.",Fx2,2,,M-20
219126,Electabuzz - 43/156 (#58 Pikachu Stamped),Electabuzz 43 156 58 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219126_200w.jpg,3,2686,https://cpt.tcgcsv.com/xGM2,2022-09-19T17:53:30.397,1,,,0.1,0.23,0.72,0.18,,Normal,043/156,Promo,Lightning,80,Basic,[1L] Low Kick (30),"[1LL] Thunder (90)
<br>This Pokémon does 30 damage to itself.",Fx2,2,,M-20
219127,Electivire - 43/147 (#53 Pikachu Stamped),Electivire 43 147 53 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219127_200w.jpg,3,2686,https://cpt.tcgcsv.com/zGM2,2022-09-19T17:55:26.253,1,,,0.08,0.27,1.99,0.27,,Normal,043/147,Promo,Lightning,140,Stage 1,"[2L] Thunder Punch (60+)
<br>Flip a coin. If heads, this attack does 60 more damage. If tails, this Pokémon does 20 damage to itself.","[2LL] Giga Impact (170)
<br>This Pokémon can't attack during your next turn.",Fx2,4,,M-20
219128,Electropower - 172/214 (#34 Pikachu Stamped),Electropower 172 214 34 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219128_200w.jpg,3,2686,https://cpt.tcgcsv.com/BGM2,2022-09-19T17:57:29.133,1,"During this turn, your Lightning Pokémon's attacks do 30 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.",,0.24,0.4,75.0,0.4,,Normal,172/214,Promo,Item,,,,,,,,
219129,Great Ball - 119/149 (#29 Pikachu Stamped),Great Ball 119 149 29 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219129_200w.jpg,3,2686,https://cpt.tcgcsv.com/CGM2,2022-09-19T18:09:22.187,1,Look at the top 7 cards of your deck. You may reveal a Pokémon you find there and put it into your hand. Shuffle the other cards back into your deck.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.,,0.03,0.21,0.99,0.18,,Normal,119/149,Promo,Item,,,,,,,,
219131,Great Ball - 119/149 (#38 Pikachu Stamped),Great Ball 119 149 38 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219131_200w.jpg,3,2686,https://cpt.tcgcsv.com/FGM2,2022-09-19T18:10:02.093,1,Look at the top 7 cards of your deck. You may reveal a Pokémon you find there and put it into your hand. Shuffle the other cards back into your deck.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.,,0.05,0.25,1.22,0.19,,Normal,119/149,Promo,Item,,,,,,,,
219132,Great Ball - 119/149 (#49 Pikachu Stamped),Great Ball 119 149 49 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219132_200w.jpg,3,2686,https://cpt.tcgcsv.com/GGM2,2022-09-19T18:10:43.607,1,Look at the top 7 cards of your deck. You may reveal a Pokémon you find there and put it into your hand. Shuffle the other cards back into your deck.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.,,0.02,0.16,0.99,0.14,,Normal,119/149,Promo,Item,,,,,,,,
219133,Great Ball - 119/149 (#57 Pikachu Stamped),Great Ball 119 149 57 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219133_200w.jpg,3,2686,https://cpt.tcgcsv.com/HGM2,2022-09-19T18:11:10.497,1,Look at the top 7 cards of your deck. You may reveal a Pokémon you find there and put it into your hand. Shuffle the other cards back into your deck.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.,,0.05,0.23,1.49,0.15,,Normal,119/149,Promo,Item,,,,,,,,
219134,Lightning Energy (#3 Pikachu Stamped),Lightning Energy 3 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219134_200w.jpg,3,2686,https://cpt.tcgcsv.com/JGM2,2022-09-20T14:45:31.607,1,,,0.05,0.19,2.5,0.13,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219135,Lightning Energy (#4 Pikachu Stamped),Lightning Energy 4 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219135_200w.jpg,3,2686,https://cpt.tcgcsv.com/KGM2,2022-09-20T14:46:28.4,1,,,0.05,0.23,2.5,0.23,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219136,Lightning Energy (#7 Pikachu Stamped),Lightning Energy 7 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219136_200w.jpg,3,2686,https://cpt.tcgcsv.com/LGM2,2022-09-20T14:47:03.46,1,,,0.05,0.18,2.5,0.15,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219137,Lightning Energy (#8 Pikachu Stamped),Lightning Energy 8 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219137_200w.jpg,3,2686,https://cpt.tcgcsv.com/MGM2,2022-09-20T14:47:17.843,1,,,0.05,0.19,2.5,0.08,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219138,Lightning Energy (#9 Pikachu Stamped),Lightning Energy 9 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219138_200w.jpg,3,2686,https://cpt.tcgcsv.com/NGM2,2022-09-20T14:48:10.783,1,,,0.05,0.19,2.5,0.09,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219140,Lightning Energy (#10 Pikachu Stamped),Lightning Energy 10 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219140_200w.jpg,3,2686,https://cpt.tcgcsv.com/QGM2,2022-09-20T14:43:11.513,1,,,0.03,0.2,2.5,0.03,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219141,Lightning Energy (#11 Pikachu Stamped),Lightning Energy 11 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219141_200w.jpg,3,2686,https://cpt.tcgcsv.com/RGM2,2022-09-20T14:43:28.497,1,,,0.04,0.18,2.5,0.06,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219142,Lightning Energy (#12 Pikachu Stamped),Lightning Energy 12 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219142_200w.jpg,3,2686,https://cpt.tcgcsv.com/SGM2,2026-03-09T17:41:43.93,1,,,0.05,0.25,2.5,0.05,0.08,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219144,Lightning Energy (#17 Pikachu Stamped),Lightning Energy 17 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219144_200w.jpg,3,2686,https://cpt.tcgcsv.com/VGM2,2026-03-09T17:44:08.003,1,,,0.03,0.2,2.5,0.09,0.04,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219145,Lightning Energy (#18 Pikachu Stamped),Lightning Energy 18 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219145_200w.jpg,3,2686,https://cpt.tcgcsv.com/WGM2,2022-09-20T14:44:29.383,1,,,0.04,0.2,2.5,0.06,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219146,Lightning Energy (#21 Pikachu Stamped),Lightning Energy 21 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219146_200w.jpg,3,2686,https://cpt.tcgcsv.com/XGM2,2022-09-20T14:44:49.483,1,,,0.05,0.19,2.5,0.08,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219147,Lightning Energy (#22 Pikachu Stamped),Lightning Energy 22 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219147_200w.jpg,3,2686,https://cpt.tcgcsv.com/ZGM2,2022-09-20T14:45:10.733,1,,,0.05,0.23,2.5,0.06,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219148,Lightning Energy (#27 Pikachu Stamped),Lightning Energy 27 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219148_200w.jpg,3,2686,https://cpt.tcgcsv.com/-GM2,2022-09-20T14:45:21.46,1,,,0.05,0.2,2.5,0.08,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219149,Lightning Energy (#31 Pikachu Stamped),Lightning Energy 31 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219149_200w.jpg,3,2686,https://cpt.tcgcsv.com/_GM2,2022-09-20T14:45:45.4,1,,,0.04,0.18,2.5,0.08,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219150,Lightning Energy (#35 Pikachu Stamped),Lightning Energy 35 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219150_200w.jpg,3,2686,https://cpt.tcgcsv.com/0HM2,2022-09-20T14:46:03.963,1,,,0.05,0.19,2.5,0.14,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219151,Lightning Energy (#39 Pikachu Stamped),Lightning Energy 39 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219151_200w.jpg,3,2686,https://cpt.tcgcsv.com/2HM2,2022-09-20T14:46:14.503,1,,,0.04,0.19,2.5,0.05,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219152,Lightning Energy (#43 Pikachu Stamped),Lightning Energy 43 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219152_200w.jpg,3,2686,https://cpt.tcgcsv.com/3HM2,2022-09-20T14:46:38.057,1,,,0.04,0.19,2.5,0.06,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219153,Lightning Energy (#48 Pikachu Stamped),Lightning Energy 48 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219153_200w.jpg,3,2686,https://cpt.tcgcsv.com/5HM2,2022-09-20T14:46:52.42,1,,,0.05,0.2,2.5,0.06,,Normal,,Promo,Basic Lightning Energy,,,,,,,,
219154,Pikachu - 19/68 (#2 Pikachu Stamped),Pikachu 19 68 2 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219154_200w.jpg,3,2686,https://cpt.tcgcsv.com/6HM2,2022-09-20T15:01:32.447,1,,,2.5,5.99,19.99,3.06,,Normal,019/068,Promo,Lightning,70,Basic,[L] Quick Attack (10),[1LL] Electro Ball (60),Fx2,1,,M-20
219155,Pikachu - 19/68 (#15 Pikachu Stamped),Pikachu 19 68 15 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219155_200w.jpg,3,2686,https://cpt.tcgcsv.com/7HM2,2022-09-20T14:59:41.827,1,,,1.79,4.02,9.99,3.57,,Normal,019/068,Promo,Lightning,70,Basic,[L] Quick Attack (10),[1LL] Electro Ball (60),Fx2,1,,M-20
219157,Pikachu - 19/68 (#30 Pikachu Stamped),Pikachu 19 68 30 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219157_200w.jpg,3,2686,https://cpt.tcgcsv.com/9HM2,2022-09-20T15:01:56.793,1,,,2.63,5.18,9.99,3.76,,Normal,019/068,Promo,Lightning,70,Basic,[L] Quick Attack (10),[1LL] Electro Ball (60),Fx2,1,,M-20
219158,Pikachu - 19/68 (#55 Pikachu Stamped),Pikachu 19 68 55 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219158_200w.jpg,3,2686,https://cpt.tcgcsv.com/bHM2,2022-09-20T15:02:13.097,1,,,3.5,5.99,19.0,4.02,,Normal,019/068,Promo,Lightning,70,Basic,[L] Quick Attack (10),[1LL] Electro Ball (60),Fx2,1,,M-20
219159,Pokemon Fan Club - 133/156 (#28 Pikachu Stamped),Pokemon Fan Club 133 156 28 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219159_200w.jpg,3,2686,https://cpt.tcgcsv.com/cHM2,2022-09-20T15:05:02.187,1,"Search your deck for up to 2 Basic Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,0.15,0.27,5.0,0.27,,Normal,133/156,Promo,Supporter,,,,,,,,
219160,Potion - 127/149 (#20 Pikachu Stamped),Potion 127 149 20 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219160_200w.jpg,3,2686,https://cpt.tcgcsv.com/dHM2,2022-09-20T15:08:30.25,1,Heal 30 damage from 1 of your Pokémon.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.,,0.04,0.2,1.0,0.1,,Normal,127/149,Promo,Item,,,,,,,,
219161,Potion - 127/149 (#40 Pikachu Stamped),Potion 127 149 40 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219161_200w.jpg,3,2686,https://cpt.tcgcsv.com/fHM2,2022-09-20T15:09:39.983,1,Heal 30 damage from 1 of your Pokémon.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.,,0.01,0.2,0.69,0.2,,Normal,127/149,Promo,Item,,,,,,,,
219163,Raichu GX - 20/68 (#60 Pikachu Stamped),Raichu GX 20 68 60 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219163_200w.jpg,3,2686,https://cpt.tcgcsv.com/hHM2,2022-09-20T15:12:07.61,1,,,1.0,2.31,6.98,2.34,,Holofoil,020/068,Promo,Lightning,210,Stage 1,[1LL] Thunderbolt (120),"<span style=""color:Teal""><strong>[1LL] Spark Ball GX (200)</strong>
<br><em>(You can't use more than 1 GX attack in a game.)</em></span>",Fx2,1,,M-20
219164,Switch - 132/149 (#36 Pikachu Stamped),Switch 132 149 36 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219164_200w.jpg,3,2686,https://cpt.tcgcsv.com/jHM2,2022-09-20T15:19:40.833,1,Switch your Active Pokémon with 1 of your Benched Pokémon.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.,,0.04,0.2,1.49,0.15,,Normal,132/149,Promo,Item,,,,,,,,
219165,Switch - 132/149 (#52 Pikachu Stamped),Switch 132 149 52 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219165_200w.jpg,3,2686,https://cpt.tcgcsv.com/kHM2,2022-09-20T15:20:44.643,1,Switch your Active Pokémon with 1 of your Benched Pokémon.<br><br> You may play as many Item cards as you like during your turn <em>(before your attack)</em>.,,0.03,0.22,1.49,0.14,,Normal,132/149,Promo,Item,,,,,,,,
219166,Tauros - 164/236 (#14 Pikachu Stamped),Tauros 164 236 14 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219166_200w.jpg,3,2686,https://cpt.tcgcsv.com/lHM2,2022-09-20T15:22:46.1,1,,,0.1,0.25,1.5,0.25,,Normal,164/236,Promo,Colorless,110,Basic,"[1] Call for Family
<br>Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.","[2] Berserker Tackle (60)
<br>This Pokémon does 10 damage to itself.",Fx2,1,,
219167,Tauros - 164/236 (#37 Pikachu Stamped),Tauros 164 236 37 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219167_200w.jpg,3,2686,https://cpt.tcgcsv.com/mHM2,2022-09-20T15:23:07.62,1,,,0.15,0.29,1.5,0.25,,Normal,164/236,Promo,Colorless,110,Basic,"[1] Call for Family
<br>Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.","[2] Berserker Tackle (60)
<br>This Pokémon does 10 damage to itself.",Fx2,1,,
219168,Zebstrika - 45/181 (#16 Pikachu Stamped),Zebstrika 45 181 16 Pikachu Stamped,https://tcgplayer-cdn.tcgplayer.com/product/219168_200w.jpg,3,2686,https://cpt.tcgcsv.com/nHM2,2022-09-20T15:26:32.107,1,,,0.05,0.25,0.99,0.25,,Normal,045/181,Promo,Lightning,120,Stage 1,"[1L] Raid (30+)
<br>If this Pokémon evolved from Blitzle during this turn, this attack does 90 more damage.",[1LL] Mach Bolt (100),Fx2,1,,M-20
