productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extRetreatCost,extAttack2,extResistance
89864,Tentacool,Tentacool,https://tcgplayer-cdn.tcgplayer.com/product/89864_200w.jpg,3,1374,https://cpt.tcgcsv.com/jZK,2022-11-29T20:35:43.49,1,096/110,Common,Water,30,Basic,[W] Acid (10),L,0.09,0.47,3.0,0.54,0.69,Normal,"<strong>Pokémon Power: Cowardice</strong> At any time during your turn <em>(before your attack)</em>, you may return Tentacool to your hand. <em>(Discard all cards attached to Tentacool.)</em> This power can't be used the turn you put Tentacool into play or if Tentacool is affected by a Special Condition.",,,
89864,Tentacool,Tentacool,https://tcgplayer-cdn.tcgplayer.com/product/89864_200w.jpg,3,1374,https://cpt.tcgcsv.com/jZK,2022-11-29T20:35:43.49,1,096/110,Common,Water,30,Basic,[W] Acid (10),L,34.99,35.46,69.99,73.97,,Reverse Holofoil,"<strong>Pokémon Power: Cowardice</strong> At any time during your turn <em>(before your attack)</em>, you may return Tentacool to your hand. <em>(Discard all cards attached to Tentacool.)</em> This power can't be used the turn you put Tentacool into play or if Tentacool is affected by a Special Condition.",,,
89874,Tentacruel,Tentacruel,https://tcgplayer-cdn.tcgplayer.com/product/89874_200w.jpg,3,1374,https://cpt.tcgcsv.com/vZK,2022-11-29T20:36:42.96,1,066/110,Uncommon,Water,60,Stage 1,"[W] Supersonic
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",L,0.75,1.2,5.0,1.24,,Normal,,,"[WW] Jellyfish Sting (10)
<br>The Defending Pokémon is now Poisoned.",
89874,Tentacruel,Tentacruel,https://tcgplayer-cdn.tcgplayer.com/product/89874_200w.jpg,3,1374,https://cpt.tcgcsv.com/vZK,2022-11-29T20:36:42.96,1,066/110,Uncommon,Water,60,Stage 1,"[W] Supersonic
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",L,74.99,89.99,95.54,92.9,,Reverse Holofoil,,,"[WW] Jellyfish Sting (10)
<br>The Defending Pokémon is now Poisoned.",
89895,The Boss's Way,The Bosss Way,https://tcgplayer-cdn.tcgplayer.com/product/89895_200w.jpg,3,1374,https://cpt.tcgcsv.com/WZK,2022-11-29T20:37:03.797,1,105/110,Uncommon,Trainer,,,,,0.38,0.71,3.0,0.72,,Normal,Search your deck for an Evolution card with Dark in its name. Show it to your opponent and put it into your hand. Shuffle your deck afterward.,,,
89895,The Boss's Way,The Bosss Way,https://tcgplayer-cdn.tcgplayer.com/product/89895_200w.jpg,3,1374,https://cpt.tcgcsv.com/WZK,2022-11-29T20:37:03.797,1,105/110,Uncommon,Trainer,,,,,99.99,117.75,130.0,36.57,,Reverse Holofoil,Search your deck for an Evolution card with Dark in its name. Show it to your opponent and put it into your hand. Shuffle your deck afterward.,,,
90313,Venusaur,Venusaur,https://tcgplayer-cdn.tcgplayer.com/product/90313_200w.jpg,3,1374,https://cpt.tcgcsv.com/h8L,2022-12-15T10:24:00.643,1,018/110,Holo Rare,Grass,100,Stage 2,[GGGG] Solarbeam (60),R,65.53,90.0,199.99,90.96,,Holofoil,"<strong>Pokémon Power: Energy Trans</strong> As often as you like during your turn <em>(before your attack)</em>, you may take 1 Grass Energy card attached to 1 of your Pokémon and attach it to a different one. This power can't be used if Venusaur is affected by a Special Condition.",2,,
90313,Venusaur,Venusaur,https://tcgplayer-cdn.tcgplayer.com/product/90313_200w.jpg,3,1374,https://cpt.tcgcsv.com/h8L,2022-12-15T10:24:00.643,1,018/110,Holo Rare,Grass,100,Stage 2,[GGGG] Solarbeam (60),R,374.99,525.0,899.99,499.99,,Reverse Holofoil,"<strong>Pokémon Power: Energy Trans</strong> As often as you like during your turn <em>(before your attack)</em>, you may take 1 Grass Energy card attached to 1 of your Pokémon and attach it to a different one. This power can't be used if Venusaur is affected by a Special Condition.",2,,
90410,Voltorb,Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/90410_200w.jpg,3,1374,https://cpt.tcgcsv.com/dbL,2022-11-29T20:39:47.183,1,097/110,Common,Lightning,40,Basic,[1] Tackle (10),F,0.23,0.63,5.94,0.8,0.39,Normal,,1,,
90410,Voltorb,Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/90410_200w.jpg,3,1374,https://cpt.tcgcsv.com/dbL,2022-11-29T20:39:47.183,1,097/110,Common,Lightning,40,Basic,[1] Tackle (10),F,99.96,2210.48,4321.0,43.69,,Reverse Holofoil,,1,,
90434,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/90434_200w.jpg,3,1374,https://cpt.tcgcsv.com/JbL,2022-11-29T20:40:40.187,1,098/110,Common,Fire,50,Basic,"[RR] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",W,0.4,1.08,3.59,1.1,,Normal,,1,,
90434,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/90434_200w.jpg,3,1374,https://cpt.tcgcsv.com/JbL,2022-11-29T20:40:40.187,1,098/110,Common,Fire,50,Basic,"[RR] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",W,90.0,129.0,129.99,99.99,,Reverse Holofoil,,1,,
90539,Weedle,Weedle,https://tcgplayer-cdn.tcgplayer.com/product/90539_200w.jpg,3,1374,https://cpt.tcgcsv.com/PdL,2026-02-03T14:35:26.15,1,099/110,Common,Grass,40,Basic,"[G] Poison Sting (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",R,0.25,0.63,3.0,0.62,,Normal,,1,,
90539,Weedle,Weedle,https://tcgplayer-cdn.tcgplayer.com/product/90539_200w.jpg,3,1374,https://cpt.tcgcsv.com/PdL,2026-02-03T14:35:26.15,1,099/110,Common,Grass,40,Basic,"[G] Poison Sting (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",R,80.0,85.04,102.5,48.44,,Reverse Holofoil,,1,,
90712,Zapdos,Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/90712_200w.jpg,3,1374,https://cpt.tcgcsv.com/gjL,2022-11-29T20:42:34.563,1,019/110,Holo Rare,Lightning,90,Basic,"[1LLL] Thunder (60)
<br>Flip a coin. If tails, Zapdos does 30 damage to itself.",,31.99,40.0,41.75,33.53,40.0,Holofoil,,3,"[LLLL] Thunderbolt (100)
<br>Discard all Energy cards attached to Zapdos or this attack does nothing.",F-30
90712,Zapdos,Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/90712_200w.jpg,3,1374,https://cpt.tcgcsv.com/gjL,2022-11-29T20:42:34.563,1,019/110,Holo Rare,Lightning,90,Basic,"[1LLL] Thunder (60)
<br>Flip a coin. If tails, Zapdos does 30 damage to itself.",,212.39,328.2,444.97,300.5,,Reverse Holofoil,,3,"[LLLL] Thunderbolt (100)
<br>Discard all Energy cards attached to Zapdos or this attack does nothing.",F-30
138150,Legendary Collection Booster Pack,Legendary Collection Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/138150_200w.jpg,3,1374,https://cpt.tcgcsv.com/0h72,2017-07-22T16:34:12.543,1,,,,,,,,4999.99,4999.99,4999.99,2499.99,,Normal,This booster pack contains 11 cards for Wizards of the Coast printed Legendary Collection set.,,,
450748,"Legendary Collection Theme Deck - ""Lava""",Legendary Collection Theme Deck Lava,https://tcgplayer-cdn.tcgplayer.com/product/450748_200w.jpg,3,1374,https://cpt.tcgcsv.com/-jD5,2022-10-20T14:55:52.033,1,,,,,,,,,,,,,,,,,
451094,"Legendary Collection Theme Deck - ""Turmoil""",Legendary Collection Theme Deck Turmoil,https://tcgplayer-cdn.tcgplayer.com/product/451094_200w.jpg,3,1374,https://cpt.tcgcsv.com/VrD5,2022-10-21T17:40:07.847,1,,,,,,,,,,,,,,,,,
