productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extWeakness,extResistance,extRetreatCost,extCardText
86709,Legend Box,Legend Box,https://tcgplayer-cdn.tcgplayer.com/product/86709_200w.jpg,3,1403,https://cpt.tcgcsv.com/cJJ,2023-04-10T14:31:18.91,1,75/90,Uncommon,Trainer,0,Trainer,"Reveal the top 10 cards of your deck.  If you reveal both halves of a Pokemon LEGEND, put those cards onto your Bench and attach all revealed Energy cards to that Pokemon LEGEND.  Shuffle the other cards back into your deck.  (You can play only 1 Pokemon LEGEND in this way.)",0.1,0.31,1.55,0.31,,Normal,,,,,
86709,Legend Box,Legend Box,https://tcgplayer-cdn.tcgplayer.com/product/86709_200w.jpg,3,1403,https://cpt.tcgcsv.com/cJJ,2023-04-10T14:31:18.91,1,75/90,Uncommon,Trainer,0,Trainer,"Reveal the top 10 cards of your deck.  If you reveal both halves of a Pokemon LEGEND, put those cards onto your Bench and attach all revealed Energy cards to that Pokemon LEGEND.  Shuffle the other cards back into your deck.  (You can play only 1 Pokemon LEGEND in this way.)",0.66,1.1,6.29,1.06,,Reverse Holofoil,,,,,
87017,Magcargo,Magcargo,https://tcgplayer-cdn.tcgplayer.com/product/87017_200w.jpg,3,1403,https://cpt.tcgcsv.com/mQJ,2023-12-12T19:12:44.48,1,6/90,Holo Rare,Fire,100,Stage 1,[1R] Searing Flame (20) The Defending Pokemon is now Burned.,9.0,35.0,41.95,16.71,,Holofoil,"[1RR] Lava Flow (60+) You may discard any number of R Energy cards attached to Magcargo.  If you do, this attack does 60 damage plus 20 more damage for each R Energy card you discarded.",Wx2,,3,
87017,Magcargo,Magcargo,https://tcgplayer-cdn.tcgplayer.com/product/87017_200w.jpg,3,1403,https://cpt.tcgcsv.com/mQJ,2023-12-12T19:12:44.48,1,6/90,Holo Rare,Fire,100,Stage 1,[1R] Searing Flame (20) The Defending Pokemon is now Burned.,25.0,31.0,34.99,6.42,,Reverse Holofoil,"[1RR] Lava Flow (60+) You may discard any number of R Energy cards attached to Magcargo.  If you do, this attack does 60 damage plus 20 more damage for each R Energy card you discarded.",Wx2,,3,
87133,Makuhita,Makuhita,https://tcgplayer-cdn.tcgplayer.com/product/87133_200w.jpg,3,1403,https://cpt.tcgcsv.com/HSJ,2023-04-10T14:27:15.367,1,55/90,Common,Fighting,70,Basic,[1F] Slap Down (20+) Flip 2 coins.  This attack does 20 damage plus 10 more damage for each heads.,0.4,0.63,1.0,0.66,,Normal,[2F] Slap Push (40),Px2,,2,
87133,Makuhita,Makuhita,https://tcgplayer-cdn.tcgplayer.com/product/87133_200w.jpg,3,1403,https://cpt.tcgcsv.com/HSJ,2023-04-10T14:27:15.367,1,55/90,Common,Fighting,70,Basic,[1F] Slap Down (20+) Flip 2 coins.  This attack does 20 damage plus 10 more damage for each heads.,39.99,2180.5,4321.0,10.0,,Reverse Holofoil,[2F] Slap Push (40),Px2,,2,
87263,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87263_200w.jpg,3,1403,https://cpt.tcgcsv.com/hWJ,2025-02-05T21:13:14.313,1,56/90,Common,Metal,60,Basic,"[1] Selfish Draw - Look at the top card of your deck.  You may put it in your hand.  If not, discard it and draw a card.",0.11,0.33,2.33,0.36,,Normal,"[2M] Destructive Jaw (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed and discard an Energy card attached to the Defending Pokemon.",Rx2,P-20,1,
87263,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87263_200w.jpg,3,1403,https://cpt.tcgcsv.com/hWJ,2025-02-05T21:13:14.313,1,56/90,Common,Metal,60,Basic,"[1] Selfish Draw - Look at the top card of your deck.  You may put it in your hand.  If not, discard it and draw a card.",1.69,4.99,15.0,7.04,1.03,Reverse Holofoil,"[2M] Destructive Jaw (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed and discard an Energy card attached to the Defending Pokemon.",Rx2,P-20,1,
87341,Metagross,Metagross,https://tcgplayer-cdn.tcgplayer.com/product/87341_200w.jpg,3,1403,https://cpt.tcgcsv.com/RXJ,2023-04-10T13:54:48.053,1,18/90,Rare,Metal,130,Stage 2,[1MM] Strength (70),0.25,1.26,4.85,2.08,,Normal,[2MM] Quad Smash (50x) Flip 4 coins.  This attack does 50 damage times the number of heads.,Rx2,P-20,4,
87341,Metagross,Metagross,https://tcgplayer-cdn.tcgplayer.com/product/87341_200w.jpg,3,1403,https://cpt.tcgcsv.com/RXJ,2023-04-10T13:54:48.053,1,18/90,Rare,Metal,130,Stage 2,[1MM] Strength (70),9.95,14.97,19.99,8.49,,Reverse Holofoil,[2MM] Quad Smash (50x) Flip 4 coins.  This attack does 50 damage times the number of heads.,Rx2,P-20,4,
87366,Metal Energy (Special),Metal Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/87366_200w.jpg,3,1403,https://cpt.tcgcsv.com/lZJ,2025-11-11T05:17:51.343,1,80/90,Uncommon,Special Metal Energy,,,,0.25,0.5,1.85,0.57,0.75,Normal,,,,,Damage done by attacks to the Pokemon that Metal Energy is attached to is reduced by 10 (after applying Weakness and Resistance).  Ignore this effect if the Pokemon that Metal Energy is attached to isn't M.  Metal Energy provides M Energy.  (Doesn't count as a basic Energy card.)
87366,Metal Energy (Special),Metal Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/87366_200w.jpg,3,1403,https://cpt.tcgcsv.com/lZJ,2025-11-11T05:17:51.343,1,80/90,Uncommon,Special Metal Energy,,,,0.5,2.42,181.48,3.18,,Reverse Holofoil,,,,,Damage done by attacks to the Pokemon that Metal Energy is attached to is reduced by 10 (after applying Weakness and Resistance).  Ignore this effect if the Pokemon that Metal Energy is attached to isn't M.  Metal Energy provides M Energy.  (Doesn't count as a basic Energy card.)
87382,Metang,Metang,https://tcgplayer-cdn.tcgplayer.com/product/87382_200w.jpg,3,1403,https://cpt.tcgcsv.com/GZJ,2025-01-11T09:53:45.517,1,30/90,Uncommon,Metal,80,Stage 1,[1M] Hammer In (30),0.15,0.3,1.49,0.3,,Normal,[2M] Double Smash (50x) Flip 2 coins.  This attack does 50 damage times the number of heads.,Rx2,P-20,2,
87382,Metang,Metang,https://tcgplayer-cdn.tcgplayer.com/product/87382_200w.jpg,3,1403,https://cpt.tcgcsv.com/GZJ,2025-01-11T09:53:45.517,1,30/90,Uncommon,Metal,80,Stage 1,[1M] Hammer In (30),0.48,0.6,5.0,0.69,,Reverse Holofoil,[2M] Double Smash (50x) Flip 2 coins.  This attack does 50 damage times the number of heads.,Rx2,P-20,2,
87511,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/87511_200w.jpg,3,1403,https://cpt.tcgcsv.com/f0K,2025-02-05T21:13:14.353,1,57/90,Common,Psychic,60,Basic,[1] Mumble (10),0.05,0.29,2.44,0.33,,Normal,[P] Dual Draw - Each player draws 3 cards.,Dx2,C-20,1,
87511,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/87511_200w.jpg,3,1403,https://cpt.tcgcsv.com/f0K,2025-02-05T21:13:14.353,1,57/90,Common,Psychic,60,Basic,[1] Mumble (10),0.57,0.6,1.9,0.94,,Reverse Holofoil,[P] Dual Draw - Each player draws 3 cards.,Dx2,C-20,1,
87518,Mismagius,Mismagius,https://tcgplayer-cdn.tcgplayer.com/product/87518_200w.jpg,3,1403,https://cpt.tcgcsv.com/n0K,2023-04-10T13:54:55.687,1,19/90,Rare,Psychic,80,Stage 1,"[P] Sleeping Spell (30) Flip a coin.  If heads, the Defending Pokemon is now Asleep.",0.34,0.7,2.25,1.03,,Normal,"[1P] Poltergeist (30x) Look at your opponent's hand.  This attack does 30 damage times the number of Trainer, Supporter, or Stadium cards in your opponent's hand.",Dx2,C-20,1,
87518,Mismagius,Mismagius,https://tcgplayer-cdn.tcgplayer.com/product/87518_200w.jpg,3,1403,https://cpt.tcgcsv.com/n0K,2023-04-10T13:54:55.687,1,19/90,Rare,Psychic,80,Stage 1,"[P] Sleeping Spell (30) Flip a coin.  If heads, the Defending Pokemon is now Asleep.",2.5,6.31,25.0,3.43,,Reverse Holofoil,"[1P] Poltergeist (30x) Look at your opponent's hand.  This attack does 30 damage times the number of Trainer, Supporter, or Stadium cards in your opponent's hand.",Dx2,C-20,1,
87625,Muk,Muk,https://tcgplayer-cdn.tcgplayer.com/product/87625_200w.jpg,3,1403,https://cpt.tcgcsv.com/w3K,2026-03-09T14:36:30.667,1,31/90,Uncommon,Psychic,100,Stage 1,[P] Sludge Drag - Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.  The new Defending Pokemon is now Confused and Poisoned.,0.2,0.44,2.11,0.49,1.21,Normal,"[2P] Pester (50+) If the Defending Pokemon is affected by a Special Condition, this attack does 50 damage plus 30 more damage.",Px2,,3,
87625,Muk,Muk,https://tcgplayer-cdn.tcgplayer.com/product/87625_200w.jpg,3,1403,https://cpt.tcgcsv.com/w3K,2026-03-09T14:36:30.667,1,31/90,Uncommon,Psychic,100,Stage 1,[P] Sludge Drag - Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon.  The new Defending Pokemon is now Confused and Poisoned.,2.12,3.41,9.98,2.17,,Reverse Holofoil,"[2P] Pester (50+) If the Defending Pokemon is affected by a Special Condition, this attack does 50 damage plus 30 more damage.",Px2,,3,
87655,Murkrow (58),Murkrow 58,https://tcgplayer-cdn.tcgplayer.com/product/87655_200w.jpg,3,1403,https://cpt.tcgcsv.com/75K,2025-11-21T18:27:04.58,1,58/90,Common,Darkness,60,Basic,"[D] Astonish (10) Flip a coin.  If heads, choose 1 card from your opponent's hand without looking.  Look at that card you chose, then have your opponent shuffle that card into his or her deck.",0.15,0.3,1.79,0.37,,Normal,,Lx2,F-20,1,
87655,Murkrow (58),Murkrow 58,https://tcgplayer-cdn.tcgplayer.com/product/87655_200w.jpg,3,1403,https://cpt.tcgcsv.com/75K,2025-11-21T18:27:04.58,1,58/90,Common,Darkness,60,Basic,"[D] Astonish (10) Flip a coin.  If heads, choose 1 card from your opponent's hand without looking.  Look at that card you chose, then have your opponent shuffle that card into his or her deck.",2.99,3.51,4.39,10.0,4.39,Reverse Holofoil,,Lx2,F-20,1,
87656,Murkrow (59),Murkrow 59,https://tcgplayer-cdn.tcgplayer.com/product/87656_200w.jpg,3,1403,https://cpt.tcgcsv.com/85K,2023-04-10T14:27:41.4,1,59/90,Common,Darkness,70,Basic,[1] Glide (10),0.18,0.36,1.49,0.38,,Normal,[2D] Dark Cutter (30),Lx2,F-20,1,
87656,Murkrow (59),Murkrow 59,https://tcgplayer-cdn.tcgplayer.com/product/87656_200w.jpg,3,1403,https://cpt.tcgcsv.com/85K,2023-04-10T14:27:41.4,1,59/90,Common,Darkness,70,Basic,[1] Glide (10),0.68,1.99,96.95,2.85,,Reverse Holofoil,[2D] Dark Cutter (30),Lx2,F-20,1,
87845,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/87845_200w.jpg,3,1403,https://cpt.tcgcsv.com/W8K,2025-11-11T05:18:54.06,1,60/90,Common,Grass,40,Basic,[1] Ram (10),0.17,0.4,5.0,0.66,0.96,Normal,"[G] Find a Friend - Flip a coin.  If heads, search your deck for a G Pokemon, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",Px2,,1,
87845,Oddish,Oddish,https://tcgplayer-cdn.tcgplayer.com/product/87845_200w.jpg,3,1403,https://cpt.tcgcsv.com/W8K,2025-11-11T05:18:54.06,1,60/90,Common,Grass,40,Basic,[1] Ram (10),0.8,2.59,5.78,5.67,,Reverse Holofoil,"[G] Find a Friend - Flip a coin.  If heads, search your deck for a G Pokemon, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",Px2,,1,
88097,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88097_200w.jpg,3,1403,https://cpt.tcgcsv.com/ZfK,2025-11-11T05:19:47.34,1,61/90,Common,Lightning,50,Basic,[1] Slam (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,4.44,7.76,17.95,7.51,,Normal,,Fx2,M-20,1,
88097,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88097_200w.jpg,3,1403,https://cpt.tcgcsv.com/ZfK,2025-11-11T05:19:47.34,1,61/90,Common,Lightning,50,Basic,[1] Slam (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,45.05,69.99,86.35,58.7,,Reverse Holofoil,,Fx2,M-20,1,
88129,Pineco (62),Pineco 62,https://tcgplayer-cdn.tcgplayer.com/product/88129_200w.jpg,3,1403,https://cpt.tcgcsv.com/CgK,2023-04-10T14:27:59.937,1,62/90,Common,Grass,60,Basic,[1] Rollout (10),0.07,0.25,5.0,0.29,0.24,Normal,,Rx2,,2,
88129,Pineco (62),Pineco 62,https://tcgplayer-cdn.tcgplayer.com/product/88129_200w.jpg,3,1403,https://cpt.tcgcsv.com/CgK,2023-04-10T14:27:59.937,1,62/90,Common,Grass,60,Basic,[1] Rollout (10),0.32,0.77,1.47,0.96,,Reverse Holofoil,,Rx2,,2,
88130,Pineco (63),Pineco 63,https://tcgplayer-cdn.tcgplayer.com/product/88130_200w.jpg,3,1403,https://cpt.tcgcsv.com/DgK,2023-04-10T14:28:05.64,1,63/90,Common,Grass,60,Basic,"[1] Focus Energy - During your next turn, Pineco's Surprise Attack attack's base damage is 80.",0.1,0.26,7.49,0.28,,Normal,"[1G] Surprise Attack (40) Flip a coin.  If tails, this attack does nothing.",Rx2,,2,
88130,Pineco (63),Pineco 63,https://tcgplayer-cdn.tcgplayer.com/product/88130_200w.jpg,3,1403,https://cpt.tcgcsv.com/DgK,2023-04-10T14:28:05.64,1,63/90,Common,Grass,60,Basic,"[1] Focus Energy - During your next turn, Pineco's Surprise Attack attack's base damage is 80.",0.47,0.75,1.49,1.05,0.5,Reverse Holofoil,"[1G] Surprise Attack (40) Flip a coin.  If tails, this attack does nothing.",Rx2,,2,
88139,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/88139_200w.jpg,3,1403,https://cpt.tcgcsv.com/PgK,2025-11-11T05:16:44.987,1,32/90,Uncommon,Grass,70,Basic,"[G] Charging Horn (10+) Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",0.2,0.42,1.49,0.51,0.7,Normal,[1GG] Guillotine (60),Rx2,,1,
88139,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/88139_200w.jpg,3,1403,https://cpt.tcgcsv.com/PgK,2025-11-11T05:16:44.987,1,32/90,Uncommon,Grass,70,Basic,"[G] Charging Horn (10+) Flip a coin.  If heads, this attack does 10 damage plus 20 more damage.",1.0,1.75,2.49,2.16,,Reverse Holofoil,[1GG] Guillotine (60),Rx2,,1,
88518,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/88518_200w.jpg,3,1403,https://cpt.tcgcsv.com/nqK,2023-04-10T13:58:29.127,1,33/90,Uncommon,Lightning,80,Stage 1,[1] Pain-full Punch (30),1.6,1.76,5.0,2.04,,Normal,[1L] Spark (40) Does 20 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Fx2,M-20,0,
88518,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/88518_200w.jpg,3,1403,https://cpt.tcgcsv.com/nqK,2023-04-10T13:58:29.127,1,33/90,Uncommon,Lightning,80,Stage 1,[1] Pain-full Punch (30),15.0,40.0,49.99,22.75,,Reverse Holofoil,[1L] Spark (40) Does 20 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Fx2,M-20,0,
88519,Raichu (Prime),Raichu Prime,https://tcgplayer-cdn.tcgplayer.com/product/88519_200w.jpg,3,1403,https://cpt.tcgcsv.com/pqK,2025-12-11T03:55:08.66,1,83/90,Ultra Rare,Lightning,100,Stage 1,[1LL] Mega Thunderbolt (120) Discard all Energy attached to Raichu.,79.95,87.07,149.99,83.8,149.99,Holofoil,,Fx2,M-20,1,"Voltage Increase - As often as you like during your turn (before your attack), you may move a L Energy attached to 1 of your Pokemon to Raichu.  This power can't be used if Raichu is affected by a Special Condition.  (Poke-POWER)"
88606,Raticate,Raticate,https://tcgplayer-cdn.tcgplayer.com/product/88606_200w.jpg,3,1403,https://cpt.tcgcsv.com/8sK,2025-02-05T21:13:14.42,1,34/90,Uncommon,Colorless,80,Stage 1,[1] Razor-Sharp Incisors (10x) Does 10 damage times the number of damage counters on the Defending Pokemon.,0.15,0.39,1.99,0.44,,Normal,[1] Gnaw Up (30) Discard a Special Energy card attached to the Defending Pokemon.,Fx2,,0,
88606,Raticate,Raticate,https://tcgplayer-cdn.tcgplayer.com/product/88606_200w.jpg,3,1403,https://cpt.tcgcsv.com/8sK,2025-02-05T21:13:14.42,1,34/90,Uncommon,Colorless,80,Stage 1,[1] Razor-Sharp Incisors (10x) Does 10 damage times the number of damage counters on the Defending Pokemon.,2.5,15.0,19.99,13.53,,Reverse Holofoil,[1] Gnaw Up (30) Discard a Special Energy card attached to the Defending Pokemon.,Fx2,,0,
88621,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/88621_200w.jpg,3,1403,https://cpt.tcgcsv.com/rsK,2023-04-10T14:28:11.747,1,64/90,Common,Colorless,40,Basic,[1] Gnaw (20),0.17,0.4,5.0,0.46,0.28,Normal,,Fx2,,1,
88621,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/88621_200w.jpg,3,1403,https://cpt.tcgcsv.com/rsK,2023-04-10T14:28:11.747,1,64/90,Common,Colorless,40,Basic,[1] Gnaw (20),1.34,2.67,3.99,4.06,,Reverse Holofoil,,Fx2,,1,
88637,Rayquaza & Deoxys Legend (Bottom),Rayquaza and Deoxys Legend Bottom,https://tcgplayer-cdn.tcgplayer.com/product/88637_200w.jpg,3,1403,https://cpt.tcgcsv.com/MsK,2026-02-25T18:23:03.053,1,90/90,Ultra Rare,Colorless Psychic,140,Legend,[1LRR] Ozone Buster (150) Discard all R Energy attached to Rayquaza and Deoxys LEGEND.,175.0,187.99,228.6,224.9,187.99,Holofoil,,CPx2,,3,"Space Virus - If your opponent's Pokemon is Knocked Out by damage from an attack of Rayquaza and Deoxys LEGEND, take 1 more Prize card.  (Poke-BODY)"
88638,Rayquaza & Deoxys Legend (Top),Rayquaza and Deoxys Legend Top,https://tcgplayer-cdn.tcgplayer.com/product/88638_200w.jpg,3,1403,https://cpt.tcgcsv.com/NsK,2025-12-11T03:55:53.713,1,89/90,Ultra Rare,Colorless Psychic,140,Legend,[1LRR] Ozone Buster (150) Discard all R Energy attached to Rayquaza and Deoxys LEGEND.,220.0,250.0,599.99,197.35,,Holofoil,,CPx2,,3,"Space Virus - If your opponent's Pokemon is Knocked Out by damage from an attack of Rayquaza and Deoxys LEGEND, take 1 more Prize card.  (Poke-BODY)"
88839,Rotom,Rotom,https://tcgplayer-cdn.tcgplayer.com/product/88839_200w.jpg,3,1403,https://cpt.tcgcsv.com/PxK,2023-04-10T13:55:03.413,1,20/90,Rare,Lightning,60,Basic,[L] Plasma Arrow - Choose 1 of your opponent's Pokemon.  This attack does 20 damage for each Energy attached to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.,1.16,2.81,4.99,1.75,,Normal,,Dx2,C-20,1,"Mischievous Trick - Once during your turn (before your attack), you may switch 1 of your face-down Prize cards with the top card of your deck.  This power can't be used if Rotom is affected by a Special Condition.  (Poke-POWER)"
88839,Rotom,Rotom,https://tcgplayer-cdn.tcgplayer.com/product/88839_200w.jpg,3,1403,https://cpt.tcgcsv.com/PxK,2023-04-10T13:55:03.413,1,20/90,Rare,Lightning,60,Basic,[L] Plasma Arrow - Choose 1 of your opponent's Pokemon.  This attack does 20 damage for each Energy attached to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.,8.29,8.63,8.96,25.0,,Reverse Holofoil,,Dx2,C-20,1,"Mischievous Trick - Once during your turn (before your attack), you may switch 1 of your face-down Prize cards with the top card of your deck.  This power can't be used if Rotom is affected by a Special Condition.  (Poke-POWER)"
88846,Ruins Of Alph,Ruins Of Alph,https://tcgplayer-cdn.tcgplayer.com/product/88846_200w.jpg,3,1403,https://cpt.tcgcsv.com/XxK,2023-04-10T14:31:27.167,1,76/90,Uncommon,Trainer,0,Stadium,Each Pokemon in play has no Resistance.,0.1,0.35,1.49,0.38,,Normal,,,,,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card."
88846,Ruins Of Alph,Ruins Of Alph,https://tcgplayer-cdn.tcgplayer.com/product/88846_200w.jpg,3,1403,https://cpt.tcgcsv.com/XxK,2023-04-10T14:31:27.167,1,76/90,Uncommon,Trainer,0,Stadium,Each Pokemon in play has no Resistance.,1.49,2.49,24.99,2.89,,Reverse Holofoil,,,,,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card."
88854,Sableye,Sableye,https://tcgplayer-cdn.tcgplayer.com/product/88854_200w.jpg,3,1403,https://cpt.tcgcsv.com/6zK,2025-12-11T03:56:27.463,1,35/90,Uncommon,Darkness,60,Basic,"[D] Pull Out - Search your discard pile for any 1 card, show it to your opponent, and put it on top of your deck.",0.14,0.42,1.69,0.5,,Normal,"[1D] Dark Hand (20+) If you have more cards in your hand than your opponent, this attack does 20 damage plus 30 more damage.",,C-20,1,
88854,Sableye,Sableye,https://tcgplayer-cdn.tcgplayer.com/product/88854_200w.jpg,3,1403,https://cpt.tcgcsv.com/6zK,2025-12-11T03:56:27.463,1,35/90,Uncommon,Darkness,60,Basic,"[D] Pull Out - Search your discard pile for any 1 card, show it to your opponent, and put it on top of your deck.",1.0,3.85,18.19,6.18,,Reverse Holofoil,"[1D] Dark Hand (20+) If you have more cards in your hand than your opponent, this attack does 20 damage plus 30 more damage.",,C-20,1,
88893,Sage's Training,Sages Training,https://tcgplayer-cdn.tcgplayer.com/product/88893_200w.jpg,3,1403,https://cpt.tcgcsv.com/TzK,2025-02-05T21:13:14.48,1,77/90,Uncommon,Supporter,0,Supporter,Look at the top 5 cards of your deck.  Choose any 2 cards you find there and put them into your hand.  Discard the other cards.,0.09,0.3,1.49,0.31,,Normal,,,,,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card."
88893,Sage's Training,Sages Training,https://tcgplayer-cdn.tcgplayer.com/product/88893_200w.jpg,3,1403,https://cpt.tcgcsv.com/TzK,2025-02-05T21:13:14.48,1,77/90,Uncommon,Supporter,0,Supporter,Look at the top 5 cards of your deck.  Choose any 2 cards you find there and put them into your hand.  Discard the other cards.,0.99,2.04,4.99,1.19,,Reverse Holofoil,,,,,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card."
88963,Scizor,Scizor,https://tcgplayer-cdn.tcgplayer.com/product/88963_200w.jpg,3,1403,https://cpt.tcgcsv.com/hCK,2023-12-12T19:12:52.067,1,7/90,Holo Rare,Metal,90,Stage 1,[1M] Cut (50),20.0,32.22,44.44,36.91,,Holofoil,[1MM] Metal Claw (80),Rx2,P-20,1,
88964,Scizor (Prime),Scizor Prime,https://tcgplayer-cdn.tcgplayer.com/product/88964_200w.jpg,3,1403,https://cpt.tcgcsv.com/jCK,2023-04-10T14:40:31.62,1,84/90,Ultra Rare,Metal,100,Stage 1,[1M] Metal Scissors (30+) Does 30 damage plus 20 more damage for each M Energy attached to Scizor.,63.93,74.99,129.99,60.19,,Holofoil,,Rx2,P-20,2,Red Armor - Prevent all damage done to Scizor by attacks from your opponent's Pokemon that have any Special Energy cards attached to them.  (Poke-BODY)
89003,Scyther (36),Scyther 36,https://tcgplayer-cdn.tcgplayer.com/product/89003_200w.jpg,3,1403,https://cpt.tcgcsv.com/5DK,2023-12-16T08:48:59.383,1,36/90,Uncommon,Grass,60,Basic,"[2] Afterimage Strike (20) During your opponent's next turn, if Scyther would be damaged by an attack, flip a coin.  If heads, prevent that attack's damage done to Scyther.",0.25,0.89,1.99,1.33,,Normal,,Rx2,,1,
89003,Scyther (36),Scyther 36,https://tcgplayer-cdn.tcgplayer.com/product/89003_200w.jpg,3,1403,https://cpt.tcgcsv.com/5DK,2023-12-16T08:48:59.383,1,36/90,Uncommon,Grass,60,Basic,"[2] Afterimage Strike (20) During your opponent's next turn, if Scyther would be damaged by an attack, flip a coin.  If heads, prevent that attack's damage done to Scyther.",21.0,31.97,41.73,22.48,,Reverse Holofoil,,Rx2,,1,
89004,Scyther (65),Scyther 65,https://tcgplayer-cdn.tcgplayer.com/product/89004_200w.jpg,3,1403,https://cpt.tcgcsv.com/6DK,2025-11-11T05:21:21.967,1,65/90,Common,Grass,70,Basic,[2] Cut (20),0.27,0.5,1.48,0.59,1.48,Normal,"[2G] Slashing Strike (50) During your next turn, Scyther can't use Slashing Strike.",Rx2,,1,
89004,Scyther (65),Scyther 65,https://tcgplayer-cdn.tcgplayer.com/product/89004_200w.jpg,3,1403,https://cpt.tcgcsv.com/6DK,2025-11-11T05:21:21.967,1,65/90,Common,Grass,70,Basic,[2] Cut (20),2.97,3.58,4.18,5.66,,Reverse Holofoil,"[2G] Slashing Strike (50) During your next turn, Scyther can't use Slashing Strike.",Rx2,,1,
89242,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/89242_200w.jpg,3,1403,https://cpt.tcgcsv.com/SJK,2023-10-14T17:10:00.193,1,21/90,Rare,Metal,80,Basic,[M] Steel Coat - Search your deck for a M Energy card and attach it to 1 of your Pokemon.  Shuffle your deck afterward.,0.2,0.43,1.43,0.42,,Normal,[2M] Razor Wing (40),Rx2,P-20,1,
89242,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/89242_200w.jpg,3,1403,https://cpt.tcgcsv.com/SJK,2023-10-14T17:10:00.193,1,21/90,Rare,Metal,80,Basic,[M] Steel Coat - Search your deck for a M Energy card and attach it to 1 of your Pokemon.  Shuffle your deck afterward.,3.46,3.54,25.0,4.68,,Reverse Holofoil,[2M] Razor Wing (40),Rx2,P-20,1,
89282,Skuntank,Skuntank,https://tcgplayer-cdn.tcgplayer.com/product/89282_200w.jpg,3,1403,https://cpt.tcgcsv.com/GKK,2023-04-10T13:58:54.27,1,37/90,Uncommon,Darkness,80,Stage 1,"[D] Stun Gas - Flip a coin.  If heads, the Defending Pokemon is now Poisoned.  If tails, the Defending Pokemon is now Paralyzed.",0.1,0.31,1.0,0.36,,Normal,[1D] Fury Swipes (30x) Flip 3 coins.  This attack does 30 damage times the number of heads.,Fx2,P-20,1,
89282,Skuntank,Skuntank,https://tcgplayer-cdn.tcgplayer.com/product/89282_200w.jpg,3,1403,https://cpt.tcgcsv.com/GKK,2023-04-10T13:58:54.27,1,37/90,Uncommon,Darkness,80,Stage 1,"[D] Stun Gas - Flip a coin.  If heads, the Defending Pokemon is now Poisoned.  If tails, the Defending Pokemon is now Paralyzed.",0.42,0.93,20.0,0.9,,Reverse Holofoil,[1D] Fury Swipes (30x) Flip 3 coins.  This attack does 30 damage times the number of heads.,Fx2,P-20,1,
89308,Slowbro,Slowbro,https://tcgplayer-cdn.tcgplayer.com/product/89308_200w.jpg,3,1403,https://cpt.tcgcsv.com/bLK,2026-02-17T15:51:16.063,1,38/90,Uncommon,Water,90,Stage 1,[1] Full-Belly Refresh - Remove all Special Conditions and 3 damage counters from Slowbro.,3.15,10.54,96.95,5.54,96.95,Normal,"[2P] Startling Trip (50) Flip a coin.  If heads, the Defending Pokemon is now Confused.  If tails, Slowbro is now Confused.",Lx2,,2,
