productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extCardType
87467,Miltank,Miltank,https://tcgplayer-cdn.tcgplayer.com/product/87467_200w.jpg,3,1382,https://cpt.tcgcsv.com/m_J,2025-12-04T05:40:11.123,1,93/116,Uncommon,100,Basic,"[2] Max Milk - Heal all damage from 1 of your Pokemon.  Then, discard all Energy attached to this Pokemon.",[2] Tackle (30),Fx2,,3,0.24,0.5,1.55,0.65,0.38,Normal,,
87467,Miltank,Miltank,https://tcgplayer-cdn.tcgplayer.com/product/87467_200w.jpg,3,1382,https://cpt.tcgcsv.com/m_J,2025-12-04T05:40:11.123,1,93/116,Uncommon,100,Basic,"[2] Max Milk - Heal all damage from 1 of your Pokemon.  Then, discard all Energy attached to this Pokemon.",[2] Tackle (30),Fx2,,3,0.85,3.95,6.0,3.56,,Reverse Holofoil,,
87595,Mr. Mime,Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/87595_200w.jpg,3,1382,https://cpt.tcgcsv.com/W2K,2026-02-17T15:00:05.367,1,47/116,Rare,70,Basic,"[1P] Psy Bolt (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,Px2,,1,11.99,15.44,24.99,12.53,,Normal,Bench Barrier - Prevent all damage done to your Benched Pokemon by attacks.  (Ability),
87595,Mr. Mime,Mr Mime,https://tcgplayer-cdn.tcgplayer.com/product/87595_200w.jpg,3,1382,https://cpt.tcgcsv.com/W2K,2026-02-17T15:00:05.367,1,47/116,Rare,70,Basic,"[1P] Psy Bolt (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,Px2,,1,22.12,49.25,55.0,32.97,,Reverse Holofoil,Bench Barrier - Prevent all damage done to your Benched Pokemon by attacks.  (Ability),
87627,Muk (Team Plasma),Muk Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/87627_200w.jpg,3,1382,https://cpt.tcgcsv.com/z3K,2023-01-10T16:01:59.52,1,46/116,Rare,100,Stage 1,"[2P] Poison Suction (60) If the Defending Pokemon is Poisoned, heal 60 damage from this Pokemon.","[2PP] Sludge Crash (80) Flip a coin until you get tails.  For each heads, discard an Energy attached to the Defending Pokemon.",Px2,,3,0.35,0.57,3.38,0.94,,Normal,,
87627,Muk (Team Plasma),Muk Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/87627_200w.jpg,3,1382,https://cpt.tcgcsv.com/z3K,2023-01-10T16:01:59.52,1,46/116,Rare,100,Stage 1,"[2P] Poison Suction (60) If the Defending Pokemon is Poisoned, heal 60 damage from this Pokemon.","[2PP] Sludge Crash (80) Flip a coin until you get tails.  For each heads, discard an Energy attached to the Defending Pokemon.",Px2,,3,4.39,5.24,6.5,4.3,,Reverse Holofoil,,
87700,Nidoking,Nidoking,https://tcgplayer-cdn.tcgplayer.com/product/87700_200w.jpg,3,1382,https://cpt.tcgcsv.com/06K,2023-01-10T16:03:41.393,1,58/116,Rare,140,Stage 2,[2] Lovestrike (20+) Does 40 more damage for each Nidoqueen on your Bench.,[3F] Horn Drill (90),Wx2,L-20,3,0.92,2.44,5.99,2.36,,Normal,,
87700,Nidoking,Nidoking,https://tcgplayer-cdn.tcgplayer.com/product/87700_200w.jpg,3,1382,https://cpt.tcgcsv.com/06K,2023-01-10T16:03:41.393,1,58/116,Rare,140,Stage 2,[2] Lovestrike (20+) Does 40 more damage for each Nidoqueen on your Bench.,[3F] Horn Drill (90),Wx2,L-20,3,3.0,14.0,25.0,8.55,,Reverse Holofoil,,
87711,Nidoqueen,Nidoqueen,https://tcgplayer-cdn.tcgplayer.com/product/87711_200w.jpg,3,1382,https://cpt.tcgcsv.com/f6K,2023-01-10T16:01:26.053,1,42/116,Rare,130,Stage 2,[1P] Poison Horn (50) The Defending Pokemon is now Poisoned.,[2P] Double Stomp (60+) Flip 2 coins.  This attack does 30 more damage for each heads.,Px2,,3,0.5,0.97,2.99,0.96,,Normal,,
87711,Nidoqueen,Nidoqueen,https://tcgplayer-cdn.tcgplayer.com/product/87711_200w.jpg,3,1382,https://cpt.tcgcsv.com/f6K,2023-01-10T16:01:26.053,1,42/116,Rare,130,Stage 2,[1P] Poison Horn (50) The Defending Pokemon is now Poisoned.,[2P] Double Stomp (60+) Flip 2 coins.  This attack does 30 more damage for each heads.,Px2,,3,0.89,1.66,15.0,2.39,,Reverse Holofoil,,
87721,Nidoran F,Nidoran F,https://tcgplayer-cdn.tcgplayer.com/product/87721_200w.jpg,3,1382,https://cpt.tcgcsv.com/r6K,2025-12-04T05:41:10.773,1,40/116,Common,60,Basic,"[1P] Poison Sting (20) Flip a coin.  If heads, the Defending Pokemon is now Poisoned.",,Px2,,1,0.1,0.36,5.0,0.42,0.5,Normal,,
87721,Nidoran F,Nidoran F,https://tcgplayer-cdn.tcgplayer.com/product/87721_200w.jpg,3,1382,https://cpt.tcgcsv.com/r6K,2025-12-04T05:41:10.773,1,40/116,Common,60,Basic,"[1P] Poison Sting (20) Flip a coin.  If heads, the Defending Pokemon is now Poisoned.",,Px2,,1,0.55,1.83,10.0,1.85,,Reverse Holofoil,,
87730,Nidoran M,Nidoran M,https://tcgplayer-cdn.tcgplayer.com/product/87730_200w.jpg,3,1382,https://cpt.tcgcsv.com/D6K,2023-01-10T16:01:35.513,1,43/116,Common,60,Basic,"[P] Hit Back (30) If this Pokemon has no damage counters on it, this attack does nothing.",,Px2,,1,0.09,0.25,1.49,0.24,0.24,Normal,,
87730,Nidoran M,Nidoran M,https://tcgplayer-cdn.tcgplayer.com/product/87730_200w.jpg,3,1382,https://cpt.tcgcsv.com/D6K,2023-01-10T16:01:35.513,1,43/116,Common,60,Basic,"[P] Hit Back (30) If this Pokemon has no damage counters on it, this attack does nothing.",,Px2,,1,0.25,0.95,10.0,1.03,0.92,Reverse Holofoil,,
87739,Nidorina,Nidorina,https://tcgplayer-cdn.tcgplayer.com/product/87739_200w.jpg,3,1382,https://cpt.tcgcsv.com/P6K,2023-01-10T16:01:17.027,1,41/116,Uncommon,90,Stage 1,[1P] Poison Sting (20) The Defending Pokemon is now Poisoned.,[2P] Double Kick (40x) Flip 2 coins.  This attack does 40 damage times the number of heads.,Px2,,3,0.24,0.4,1.45,0.47,0.39,Normal,,
87739,Nidorina,Nidorina,https://tcgplayer-cdn.tcgplayer.com/product/87739_200w.jpg,3,1382,https://cpt.tcgcsv.com/P6K,2023-01-10T16:01:17.027,1,41/116,Uncommon,90,Stage 1,[1P] Poison Sting (20) The Defending Pokemon is now Poisoned.,[2P] Double Kick (40x) Flip 2 coins.  This attack does 40 damage times the number of heads.,Px2,,3,0.7,0.87,10.0,1.07,,Reverse Holofoil,,
87748,Nidorino,Nidorino,https://tcgplayer-cdn.tcgplayer.com/product/87748_200w.jpg,3,1382,https://cpt.tcgcsv.com/-6K,2025-02-05T21:12:08.433,1,44/116,Uncommon,90,Stage 1,[1P] Double Kick 30x) Flip 2 coins.  This attack does 30 damage times the number of heads.,[3] Horn Attack (50),Px2,,3,0.2,0.31,1.49,0.31,,Normal,,
87748,Nidorino,Nidorino,https://tcgplayer-cdn.tcgplayer.com/product/87748_200w.jpg,3,1382,https://cpt.tcgcsv.com/-6K,2025-02-05T21:12:08.433,1,44/116,Uncommon,90,Stage 1,[1P] Double Kick 30x) Flip 2 coins.  This attack does 30 damage times the number of heads.,[3] Horn Attack (50),Px2,,3,0.5,0.88,10.0,0.99,,Reverse Holofoil,,
87796,Noctowl,Noctowl,https://tcgplayer-cdn.tcgplayer.com/product/87796_200w.jpg,3,1382,https://cpt.tcgcsv.com/X7K,2023-01-10T16:13:02.913,1,92/116,Uncommon,90,Stage 1,[2] Powerful Vision (10x) Does 10 damage times the number of cards in your opponent's hand.,"[3] Fly (50) Flip a coin.  If tails, this attack does nothing.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Lx2,F-20,1,0.01,0.3,1.55,0.35,,Normal,,
87796,Noctowl,Noctowl,https://tcgplayer-cdn.tcgplayer.com/product/87796_200w.jpg,3,1382,https://cpt.tcgcsv.com/X7K,2023-01-10T16:13:02.913,1,92/116,Uncommon,90,Stage 1,[2] Powerful Vision (10x) Does 10 damage times the number of cards in your opponent's hand.,"[3] Fly (50) Flip a coin.  If tails, this attack does nothing.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Lx2,F-20,1,0.5,0.67,4.0,0.56,,Reverse Holofoil,,
87886,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/87886_200w.jpg,3,1382,https://cpt.tcgcsv.com/L9K,2023-01-10T16:06:27.173,1,61/116,Uncommon,100,Basic,[3] Tackle (30),[3F] Swing Around (60x) Flip 2 coins.  This attack does 60 damage times the number of heads.,Gx2,,3,0.22,0.41,1.84,0.57,0.4,Normal,,
87886,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/87886_200w.jpg,3,1382,https://cpt.tcgcsv.com/L9K,2023-01-10T16:06:27.173,1,61/116,Uncommon,100,Basic,[3] Tackle (30),[3F] Swing Around (60x) Flip 2 coins.  This attack does 60 damage times the number of heads.,Gx2,,3,0.92,2.29,8.49,3.69,,Reverse Holofoil,,
87905,Pachirisu,Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/87905_200w.jpg,3,1382,https://cpt.tcgcsv.com/7bK,2025-02-05T21:12:08.51,1,37/116,Common,70,Basic,"[1] Minor Errand-Running - Search your deck for 2 basic Energy cards, reveal them, and put them into your hand.  Shuffle your deck afterward.","[L] Electric Tail (10) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Fx2,,1,0.09,0.29,1.51,0.32,,Normal,,
87905,Pachirisu,Pachirisu,https://tcgplayer-cdn.tcgplayer.com/product/87905_200w.jpg,3,1382,https://cpt.tcgcsv.com/7bK,2025-02-05T21:12:08.51,1,37/116,Common,70,Basic,"[1] Minor Errand-Running - Search your deck for 2 basic Energy cards, reveal them, and put them into your hand.  Shuffle your deck afterward.","[L] Electric Tail (10) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Fx2,,1,0.57,1.0,4.99,1.07,,Reverse Holofoil,,
87925,Palpitoad,Palpitoad,https://tcgplayer-cdn.tcgplayer.com/product/87925_200w.jpg,3,1382,https://cpt.tcgcsv.com/wbK,2025-12-04T04:08:49.783,1,25/116,Uncommon,90,Stage 1,[2] Vibration (20),"[2W] Suspicious Soundwave (30) Flip a coin.  If heads, the Defending Pokemon is now Confused.",Gx2,,2,0.09,0.25,1.45,0.23,0.25,Normal,,
87925,Palpitoad,Palpitoad,https://tcgplayer-cdn.tcgplayer.com/product/87925_200w.jpg,3,1382,https://cpt.tcgcsv.com/wbK,2025-12-04T04:08:49.783,1,25/116,Uncommon,90,Stage 1,[2] Vibration (20),"[2W] Suspicious Soundwave (30) Flip a coin.  If heads, the Defending Pokemon is now Confused.",Gx2,,2,0.27,0.47,2.0,0.42,0.37,Reverse Holofoil,,
87970,Pawniard (71),Pawniard 71,https://tcgplayer-cdn.tcgplayer.com/product/87970_200w.jpg,3,1382,https://cpt.tcgcsv.com/qcK,2025-12-04T05:42:19.48,1,71/116,Common,60,Basic,[D] Slash (10),,Fx2,P-20,1,0.08,0.25,19.5,0.29,0.15,Normal,,
87970,Pawniard (71),Pawniard 71,https://tcgplayer-cdn.tcgplayer.com/product/87970_200w.jpg,3,1382,https://cpt.tcgcsv.com/qcK,2025-12-04T05:42:19.48,1,71/116,Common,60,Basic,[D] Slash (10),,Fx2,P-20,1,0.1,0.4,2.0,0.36,0.25,Reverse Holofoil,,
87971,Pawniard (72),Pawniard 72,https://tcgplayer-cdn.tcgplayer.com/product/87971_200w.jpg,3,1382,https://cpt.tcgcsv.com/rcK,2025-12-04T04:09:43.51,1,72/116,Common,50,Basic,[1D] Cut (30),,Fx2,P-20,1,0.08,0.25,5.0,0.21,0.15,Normal,,
87971,Pawniard (72),Pawniard 72,https://tcgplayer-cdn.tcgplayer.com/product/87971_200w.jpg,3,1382,https://cpt.tcgcsv.com/rcK,2025-12-04T04:09:43.51,1,72/116,Common,50,Basic,[1D] Cut (30),,Fx2,P-20,1,0.27,0.41,2.0,0.35,0.27,Reverse Holofoil,,
88156,Plasma Energy (Team Plasma),Plasma Energy Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88156_200w.jpg,3,1382,https://cpt.tcgcsv.com/8hK,2025-12-04T04:10:32.66,1,106/116,Uncommon,0,Special Energy,This card provides 1 Energy.,,,,,0.15,0.35,1.49,0.38,0.4,Normal,,Energy
88156,Plasma Energy (Team Plasma),Plasma Energy Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88156_200w.jpg,3,1382,https://cpt.tcgcsv.com/8hK,2025-12-04T04:10:32.66,1,106/116,Uncommon,0,Special Energy,This card provides 1 Energy.,,,,,1.18,2.74,7.18,3.33,,Reverse Holofoil,,Energy
88366,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/88366_200w.jpg,3,1382,https://cpt.tcgcsv.com/lmK,2023-01-10T16:03:58.03,1,60/116,Common,90,Stage 1,[2] Fury Swipes (30x) Flip 3 coins.  This attack does 30 damage times the number of heads.,[FF] Karate Chop (80-) Does 80 damage minus 10 damage for each damage counter on this Pokemon.,Px2,,1,0.1,0.36,5.0,0.36,,Normal,,
88366,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/88366_200w.jpg,3,1382,https://cpt.tcgcsv.com/lmK,2023-01-10T16:03:58.03,1,60/116,Common,90,Stage 1,[2] Fury Swipes (30x) Flip 3 coins.  This attack does 30 damage times the number of heads.,[FF] Karate Chop (80-) Does 80 damage minus 10 damage for each damage counter on this Pokemon.,Px2,,1,0.5,0.63,2.59,1.11,,Reverse Holofoil,,
88398,Professor Juniper (116 Full Art),Professor Juniper 116 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/88398_200w.jpg,3,1382,https://cpt.tcgcsv.com/-mK,2025-11-12T15:55:21.26,1,116/116,Ultra Rare,0,Supporter,Discard your hand and draw 7 cards.,,,,,60.0,78.41,166.66,102.04,68.77,Holofoil,You may play only 1 Supporter card per turn (before your attack).,Supporter
88474,Quagsire,Quagsire,https://tcgplayer-cdn.tcgplayer.com/product/88474_200w.jpg,3,1382,https://cpt.tcgcsv.com/vpK,2023-01-10T15:57:14.973,1,22/116,Rare,100,Stage 1,"[2W] Mud Gun (60+) If this Pokemon has any F Energy attached to it, this attack does 30 more damage.",,Gx2,,3,2.15,4.0,9.99,2.47,,Normal,Laid-Back - Any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance).  (Ability),
88474,Quagsire,Quagsire,https://tcgplayer-cdn.tcgplayer.com/product/88474_200w.jpg,3,1382,https://cpt.tcgcsv.com/vpK,2023-01-10T15:57:14.973,1,22/116,Rare,100,Stage 1,"[2W] Mud Gun (60+) If this Pokemon has any F Energy attached to it, this attack does 30 more damage.",,Gx2,,3,8.49,10.02,15.0,9.59,,Reverse Holofoil,Laid-Back - Any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance).  (Ability),
88608,Raticate (Team Plasma),Raticate Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88608_200w.jpg,3,1382,https://cpt.tcgcsv.com/bsK,2025-12-04T05:43:20.467,1,88/116,Rare,70,Stage 1,"[1] Transfer Junk - Put a Team Plasma Pokemon, a Team Plasma Trainer card, and a Team Plasma Energy card from your discard pile into your hand.",[2] Bite (30),Fx2,,0,0.33,0.62,2.04,0.74,0.42,Normal,,
88608,Raticate (Team Plasma),Raticate Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88608_200w.jpg,3,1382,https://cpt.tcgcsv.com/bsK,2025-12-04T05:43:20.467,1,88/116,Rare,70,Stage 1,"[1] Transfer Junk - Put a Team Plasma Pokemon, a Team Plasma Trainer card, and a Team Plasma Energy card from your discard pile into your hand.",[2] Bite (30),Fx2,,0,1.0,1.62,6.0,1.6,,Reverse Holofoil,,
88623,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/88623_200w.jpg,3,1382,https://cpt.tcgcsv.com/tsK,2023-01-10T16:12:21.533,1,87/116,Common,40,Basic,"[2] Lunge (30) Flip a coin.  If tails, this attack does nothing.",,Fx2,,1,0.05,0.26,1.55,0.28,,Normal,,
88623,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/88623_200w.jpg,3,1382,https://cpt.tcgcsv.com/tsK,2023-01-10T16:12:21.533,1,87/116,Common,40,Basic,"[2] Lunge (30) Flip a coin.  If tails, this attack does nothing.",,Fx2,,1,0.98,1.08,6.0,1.89,,Reverse Holofoil,,
88708,Reshiram,Reshiram,https://tcgplayer-cdn.tcgplayer.com/product/88708_200w.jpg,3,1382,https://cpt.tcgcsv.com/bvK,2023-01-10T15:54:38.413,1,17/116,Holo Rare,130,Basic,[2R] Purifying Flame (50) Remove all Special Conditions from this Pokemon.,"[3R] Fusion Flare (80+) If Zekrom is on your Bench, this attack does 40 more damage.",Wx2,,2,4.44,5.21,14.99,5.22,,Holofoil,,
88708,Reshiram,Reshiram,https://tcgplayer-cdn.tcgplayer.com/product/88708_200w.jpg,3,1382,https://cpt.tcgcsv.com/bvK,2023-01-10T15:54:38.413,1,17/116,Holo Rare,130,Basic,[2R] Purifying Flame (50) Remove all Special Conditions from this Pokemon.,"[3R] Fusion Flare (80+) If Zekrom is on your Bench, this attack does 40 more damage.",Wx2,,2,1.5,5.26,7.99,5.77,,Reverse Holofoil,,
88766,Rock Guard,Rock Guard,https://tcgplayer-cdn.tcgplayer.com/product/88766_200w.jpg,3,1382,https://cpt.tcgcsv.com/lwK,2025-11-12T15:57:56.007,1,108/116,Rare Ace,0,Tool,"If the Pokemon this card is attached to is your Active Pokemon and is damaged by an opponent's attack (even if the Pokemon is Knocked Out), put 6 damage counters on the Attacking Pokemon.",,,,,1.0,2.83,4321.0,2.62,1.24,Holofoil,Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.,Item
88858,Sableye (Team Plasma),Sableye Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88858_200w.jpg,3,1382,https://cpt.tcgcsv.com/bzK,2023-01-10T16:02:26.217,1,49/116,Rare,70,Basic,[1] Scratch (10),[1P] Shadow Cage (20) The Defending Pokemon can't retreat during your opponent's next turn.,,,1,1.0,3.99,6.0,3.29,,Normal,,
88858,Sableye (Team Plasma),Sableye Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/88858_200w.jpg,3,1382,https://cpt.tcgcsv.com/bzK,2023-01-10T16:02:26.217,1,49/116,Rare,70,Basic,[1] Scratch (10),[1P] Shadow Cage (20) The Defending Pokemon can't retreat during your opponent's next turn.,,,1,6.96,29.99,30.0,6.79,,Reverse Holofoil,,
88916,Sandile,Sandile,https://tcgplayer-cdn.tcgplayer.com/product/88916_200w.jpg,3,1382,https://cpt.tcgcsv.com/lBK,2025-11-12T15:59:13.643,1,68/116,Common,70,Basic,"[1D] Gentle Slap (10+) Flip a coin.  If heads, this attack does 20 more damage.",,Fx2,P-20,2,0.1,0.25,5.0,0.26,,Normal,,
88916,Sandile,Sandile,https://tcgplayer-cdn.tcgplayer.com/product/88916_200w.jpg,3,1382,https://cpt.tcgcsv.com/lBK,2025-11-12T15:59:13.643,1,68/116,Common,70,Basic,"[1D] Gentle Slap (10+) Flip a coin.  If heads, this attack does 20 more damage.",,Fx2,P-20,2,0.3,0.48,2.0,0.54,,Reverse Holofoil,,
88953,Sceptile,Sceptile,https://tcgplayer-cdn.tcgplayer.com/product/88953_200w.jpg,3,1382,https://cpt.tcgcsv.com/5CK,2026-02-06T13:23:46.403,1,8/116,Holo Rare,130,Stage 2,"[1G] X-Scissor (30+) Flip a coin.  If heads, this attack does 40 more damage.",[1GG] Energy Bloom (80) Heal 20 damage from each of your Pokemon that has any Energy attached to it.,Rx2,W-20,2,3.15,6.02,34.99,4.9,34.99,Holofoil,,
88953,Sceptile,Sceptile,https://tcgplayer-cdn.tcgplayer.com/product/88953_200w.jpg,3,1382,https://cpt.tcgcsv.com/5CK,2026-02-06T13:23:46.403,1,8/116,Holo Rare,130,Stage 2,"[1G] X-Scissor (30+) Flip a coin.  If heads, this attack does 40 more damage.",[1GG] Energy Bloom (80) Heal 20 damage from each of your Pokemon that has any Energy attached to it.,Rx2,W-20,2,3.6,4.69,7.47,5.55,,Reverse Holofoil,,
89017,Seadra,Seadra,https://tcgplayer-cdn.tcgplayer.com/product/89017_200w.jpg,3,1382,https://cpt.tcgcsv.com/mDK,2023-01-10T15:54:51.6,1,19/116,Uncommon,80,Stage 1,"[W] Smokescreen (20) If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",,Lx2,,1,0.19,0.32,1.55,0.32,,Normal,,
89017,Seadra,Seadra,https://tcgplayer-cdn.tcgplayer.com/product/89017_200w.jpg,3,1382,https://cpt.tcgcsv.com/mDK,2023-01-10T15:54:51.6,1,19/116,Uncommon,80,Stage 1,"[W] Smokescreen (20) If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",,Lx2,,1,0.3,0.75,2.0,1.2,,Reverse Holofoil,,
89060,Seismitoad (Team Plasma),Seismitoad Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89060_200w.jpg,3,1382,https://cpt.tcgcsv.com/dFK,2025-11-21T15:28:20.133,1,26/116,Rare,140,Stage 2,[2] Seismic Punch (30) Does 30 damage to each Benched Pokemon (both yours and your opponent's).  (Don't apply Weakness and Resistance for Benched Pokemon.),[2WW] Splashing Turn (80) Switch this Pokemon with 1 of your Benched Pokemon.,Gx2,,3,0.24,0.59,5.0,0.57,0.5,Normal,,
89060,Seismitoad (Team Plasma),Seismitoad Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89060_200w.jpg,3,1382,https://cpt.tcgcsv.com/dFK,2025-11-21T15:28:20.133,1,26/116,Rare,140,Stage 2,[2] Seismic Punch (30) Does 30 damage to each Benched Pokemon (both yours and your opponent's).  (Don't apply Weakness and Resistance for Benched Pokemon.),[2WW] Splashing Turn (80) Switch this Pokemon with 1 of your Benched Pokemon.,Gx2,,3,1.16,2.46,4.0,2.87,,Reverse Holofoil,,
89096,Shadow Triad (Team Plasma),Shadow Triad Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89096_200w.jpg,3,1382,https://cpt.tcgcsv.com/XFK,2024-09-17T09:10:03.177,1,102/116,Uncommon,0,Supporter,Put a Team Plasma card from your discard pile into your hand.,,,,,0.05,0.25,2.2,0.22,0.17,Normal,You may play only 1 Supporter card per turn (before your attack).,Supporter
89096,Shadow Triad (Team Plasma),Shadow Triad Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89096_200w.jpg,3,1382,https://cpt.tcgcsv.com/XFK,2024-09-17T09:10:03.177,1,102/116,Uncommon,0,Supporter,Put a Team Plasma card from your discard pile into your hand.,,,,,0.58,2.54,10.0,2.47,,Reverse Holofoil,You may play only 1 Supporter card per turn (before your attack).,Supporter
89207,Sigilyph,Sigilyph,https://tcgplayer-cdn.tcgplayer.com/product/89207_200w.jpg,3,1382,https://cpt.tcgcsv.com/9JK,2023-01-10T16:16:41.04,1,118/116,Secret Rare,90,Basic,[2P] Psychic (50+) Does 10 more damage for each Energy attached to the Defending Pokemon.,,Px2,,1,104.99,107.5,110.0,118.58,,Holofoil,"Safeguard - Prevent all effects of attacks, including damage, done to this Pokemon by Pokemon-EX.  (Ability)",Psychic
89373,Sneasel,Sneasel,https://tcgplayer-cdn.tcgplayer.com/product/89373_200w.jpg,3,1382,https://cpt.tcgcsv.com/tMK,2023-01-10T16:07:03.373,1,65/116,Common,70,Basic,"[1D] Quick Attack (20+) Flip a coin.  If heads, this attack does 20 more damage.",,Fx2,P-20,1,0.14,0.25,5.0,0.27,,Normal,,
89373,Sneasel,Sneasel,https://tcgplayer-cdn.tcgplayer.com/product/89373_200w.jpg,3,1382,https://cpt.tcgcsv.com/tMK,2023-01-10T16:07:03.373,1,65/116,Common,70,Basic,"[1D] Quick Attack (20+) Flip a coin.  If heads, this attack does 20 more damage.",,Fx2,P-20,1,0.35,0.6,2.0,0.71,,Reverse Holofoil,,
89510,Staraptor,Staraptor,https://tcgplayer-cdn.tcgplayer.com/product/89510_200w.jpg,3,1382,https://cpt.tcgcsv.com/dQK,2023-01-10T16:13:35.543,1,97/116,Rare,130,Stage 2,[3] Wing Attack (60),[4] Strong Breeze - Your opponent shuffles the Defending Pokemon and all cards attached to it into his or her deck.,Lx2,F-20,1,0.42,0.69,4.0,0.67,,Normal,,
89510,Staraptor,Staraptor,https://tcgplayer-cdn.tcgplayer.com/product/89510_200w.jpg,3,1382,https://cpt.tcgcsv.com/dQK,2023-01-10T16:13:35.543,1,97/116,Rare,130,Stage 2,[3] Wing Attack (60),[4] Strong Breeze - Your opponent shuffles the Defending Pokemon and all cards attached to it into his or her deck.,Lx2,F-20,1,1.25,3.33,6.0,3.34,,Reverse Holofoil,,
89518,Staravia,Staravia,https://tcgplayer-cdn.tcgplayer.com/product/89518_200w.jpg,3,1382,https://cpt.tcgcsv.com/nQK,2023-01-10T16:13:29.827,1,96/116,Uncommon,80,Stage 1,"[2] Take Down (30) Flip a coin.  If tails, this Pokemon does 10 damage to itself.",,Lx2,F-20,1,0.09,0.25,5.0,0.24,,Normal,,
89518,Staravia,Staravia,https://tcgplayer-cdn.tcgplayer.com/product/89518_200w.jpg,3,1382,https://cpt.tcgcsv.com/nQK,2023-01-10T16:13:29.827,1,96/116,Uncommon,80,Stage 1,"[2] Take Down (30) Flip a coin.  If tails, this Pokemon does 10 damage to itself.",,Lx2,F-20,1,0.29,0.49,2.33,0.41,,Reverse Holofoil,,
89526,Starly,Starly,https://tcgplayer-cdn.tcgplayer.com/product/89526_200w.jpg,3,1382,https://cpt.tcgcsv.com/xQK,2023-01-10T16:13:23.673,1,95/116,Common,60,Basic,[1] Tackle (10),,Lx2,F-20,1,0.07,0.25,5.0,0.25,0.2,Normal,,
89526,Starly,Starly,https://tcgplayer-cdn.tcgplayer.com/product/89526_200w.jpg,3,1382,https://cpt.tcgcsv.com/xQK,2023-01-10T16:13:23.673,1,95/116,Common,60,Basic,[1] Tackle (10),,Lx2,F-20,1,0.19,0.54,2.0,0.58,,Reverse Holofoil,,
89565,Steelix (Team Plasma),Steelix Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89565_200w.jpg,3,1382,https://cpt.tcgcsv.com/kRK,2023-01-10T16:10:40.917,1,79/116,Rare,150,Stage 1,"[2M] Metal Defender (50) During your opponent's next turn, this Pokemon has no Weakness.",[4M] Heavy Impact (100),Rx2,P-20,4,1.42,2.55,5.73,2.16,,Normal,,
89565,Steelix (Team Plasma),Steelix Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89565_200w.jpg,3,1382,https://cpt.tcgcsv.com/kRK,2023-01-10T16:10:40.917,1,79/116,Rare,150,Stage 1,"[2M] Metal Defender (50) During your opponent's next turn, this Pokemon has no Weakness.",[4M] Heavy Impact (100),Rx2,P-20,4,16.09,17.95,20.0,11.6,,Reverse Holofoil,,
