productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
162111,Sun & Moon Trainer Kit: Alolan Sandslash & Alolan Ninetales,Sun and Moon Trainer Kit Alolan Sandslash and Alolan Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/162111_200w.jpg,3,2208,https://cpt.tcgcsv.com/fSj2,2021-07-02T21:03:37.413,1,"Each kit comes with two pre-constructed decks ready to play, each with their own special foil card and a guided game play booklet to help new players get going right away. One deck features the Alolan Sandslash while the other offers up the Alolan Ninetales. The decks are designed so they can be played against each other, or combined into a full 60-card deck.
<br>
<br>The kit also includes a two-player game mat with tips and rules on the back, damage counters and special condition markers, a game coin, an illustrated deck box, and a code for the online game.",0820650803826,65.0,67.0,68.99,35.13,,Normal,,,,,,,,,,
168146,Hoothoot (1),Hoothoot 1,https://tcgplayer-cdn.tcgplayer.com/product/168146_200w.jpg,3,2208,https://cpt.tcgcsv.com/Xgm2,2023-01-06T19:13:47.303,1,,,0.1,0.2,4.0,0.18,,Normal,106/147,Common,Colorless,60,Basic,"[1] See Through
<br>Your opponent reveals their hand.",[2] Peck (20),Lx2,F-20,1
168174,Water Energy (2),Water Energy 2,https://tcgplayer-cdn.tcgplayer.com/product/168174_200w.jpg,3,2208,https://cpt.tcgcsv.com/vhm2,2023-01-06T21:31:31.63,1,,,0.06,0.2,0.25,0.08,,Normal,,Common,Basic Energy,,,,,,,
168175,Water Energy (3),Water Energy 3,https://tcgplayer-cdn.tcgplayer.com/product/168175_200w.jpg,3,2208,https://cpt.tcgcsv.com/whm2,2023-01-06T21:16:47.123,1,,,0.05,0.15,0.25,0.14,,Normal,,Common,Basic Energy,,,,,,,
168176,Water Energy (5),Water Energy 5,https://tcgplayer-cdn.tcgplayer.com/product/168176_200w.jpg,3,2208,https://cpt.tcgcsv.com/xhm2,2023-01-06T21:22:25.253,1,,,0.05,0.2,0.25,0.08,,Normal,,Common,Basic Energy,,,,,,,
168177,Water Energy (6),Water Energy 6,https://tcgplayer-cdn.tcgplayer.com/product/168177_200w.jpg,3,2208,https://cpt.tcgcsv.com/zhm2,2023-01-06T21:34:34.823,1,,,0.05,0.2,0.25,0.08,,Normal,,Common,Basic Energy,,,,,,,
168178,Water Energy (7),Water Energy 7,https://tcgplayer-cdn.tcgplayer.com/product/168178_200w.jpg,3,2208,https://cpt.tcgcsv.com/Bhm2,2023-01-06T21:35:21.867,1,,,0.1,0.2,0.5,0.13,,Normal,,Common,Basic Energy,,,,,,,
168179,Water Energy (26),Water Energy 26,https://tcgplayer-cdn.tcgplayer.com/product/168179_200w.jpg,3,2208,https://cpt.tcgcsv.com/Chm2,2023-01-06T21:06:28.5,1,,,0.11,0.2,0.36,0.14,,Normal,,Common,Basic Energy,,,,,,,
168187,Metal Energy (8),Metal Energy 8,https://tcgplayer-cdn.tcgplayer.com/product/168187_200w.jpg,3,2208,https://cpt.tcgcsv.com/Mhm2,2023-01-06T21:28:58.017,1,,,0.1,0.2,0.34,0.32,,Normal,,Common,Basic Energy,,,,,,,
168189,Metal Energy (9),Metal Energy 9,https://tcgplayer-cdn.tcgplayer.com/product/168189_200w.jpg,3,2208,https://cpt.tcgcsv.com/Phm2,2023-01-06T21:29:43.123,1,,,0.13,0.25,0.99,0.05,,Normal,,Common,Basic Energy,,,,,,,
