productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC
98641,Pikachu - 42/146 (2014 Movie Promo),Pikachu 42 146 2014 Movie Promo,https://tcgplayer-cdn.tcgplayer.com/product/98641_200w.jpg,3,2374,https://cpt.tcgcsv.com/RsP,2025-11-21T03:08:00.39,1,042/146,Promo,Lightning,60,Basic,<em>(This Holo Promo Pikachu reprint was given out in 2014 during The Lego Movie.)</em>,"[1] Nuzzle 
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.","[2] Quick attack (20+) 
<br>Flip a coin. If heads, this attack does 10 more damage.",Fx2,M-20,1,7.0,10.25,24.99,10.59,,Holofoil,
108589,Ancient Mew,Ancient Mew,https://tcgplayer-cdn.tcgplayer.com/product/108589_200w.jpg,3,2374,https://cpt.tcgcsv.com/PrT,2026-02-16T19:06:52.46,1,1,Promo,Psychic,30,Basic,"Movie Promo, Not Tournament Legal",[PP] Psyche (40),,Px2,None,2,74.01,109.49,1749.98,95.38,99.86,Holofoil,
123195,Cynthia's Feelings - 131/146 (Cosmos Holofoil),Cynthias Feelings 131 146 Cosmos Holofoil,https://tcgplayer-cdn.tcgplayer.com/product/123195_200w.jpg,3,2374,https://cpt.tcgcsv.com/Wh_,2022-09-26T20:42:53.953,1,131/146,Promo,Supporter,,,"<em>You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.</em>
<br>
Shuffle your hand into your deck.  Then, draw 4 cards. If any of your Pokémon were Knocked Out during your opponent's last turn, draw 4 more cards.
<br>
<br><em>This cosmos holofoil version was found in the Diamond & Pearl Collection release.</em>",,,,,,15.6,18.72,37.3,28.47,,Holofoil,
123633,Pikachu - 58/102 (E3 Stamped),Pikachu 58 102 E3 Stamped,https://tcgplayer-cdn.tcgplayer.com/product/123633_200w.jpg,3,2374,https://cpt.tcgcsv.com/Hs_,2023-09-20T19:22:01.973,1,058/102,Promo,Lightning,40,Basic,,[1] Gnaw (10),"[1L] Thunder Jolt (30)
<br>Flip a coin. If tails, Pikachu does 10 damage to itself.",F,,1,38.0,54.54,200.0,39.81,96.95,Normal,
123634,Pikachu - 58/102 (E3 Stamped with Red Cheeks),Pikachu 58 102 E3 Stamped with Red Cheeks,https://tcgplayer-cdn.tcgplayer.com/product/123634_200w.jpg,3,2374,https://cpt.tcgcsv.com/Js_,2022-09-26T20:56:36.097,1,058/102,Promo,Lightning,40,Basic,,[1] Gnaw (10),"[1L] Thunder Jolt (30)
<br>Flip a coin. If tails, Pikachu does 10 damage to itself.",F,,1,4321.0,4321.0,4321.0,,,Normal,
125897,Pikachu - 58/102 (PokeTour 1999),Pikachu 58 102 PokeTour 1999,https://tcgplayer-cdn.tcgplayer.com/product/125897_200w.jpg,3,2374,https://cpt.tcgcsv.com/Zm02,2022-09-26T20:56:47.247,1,058/102,Promo,Lightning,40,Basic,,[1] Gnaw (10),"[1L] Thunder Jolt (30)
<br>Flip a coin. If tails, Pikachu does 10 damage to itself.",Fx2,,1,,,,,,,
126035,Litten - 24/149 (Water Web Holo),Litten 24 149 Water Web Holo,https://tcgplayer-cdn.tcgplayer.com/product/126035_200w.jpg,3,2374,https://cpt.tcgcsv.com/Kq02,2023-01-11T12:27:45.26,1,024/149,Promo,Fire,70,Basic,,[R] Bite (10),[1R] Flare (20),Wx2,,1,0.9,1.49,5.99,1.83,,Holofoil,
126036,Rowlet - 9/149 (Water Web Holo),Rowlet 9 149 Water Web Holo,https://tcgplayer-cdn.tcgplayer.com/product/126036_200w.jpg,3,2374,https://cpt.tcgcsv.com/Lq02,2022-09-26T20:59:08.753,1,009/149,Promo,Grass,60,Basic,,[1] Tackle (10),[1G] Leafage (20),Rx2,,1,0.95,1.2,19.99,1.95,,Holofoil,
126037,Popplio - 39/149 (Water Web Holo),Popplio 39 149 Water Web Holo,https://tcgplayer-cdn.tcgplayer.com/product/126037_200w.jpg,3,2374,https://cpt.tcgcsv.com/Mq02,2025-11-21T03:15:57.387,1,039/149,Promo,Water,70,Basic,,[W] Pound (10),[1W] Water Gun (20),Gx2,,1,0.75,1.67,96.94,1.37,3.23,Holofoil,
126211,Meowth - 56/64 (Gold Bordered Promo),Meowth 56 64 Gold Bordered Promo,https://tcgplayer-cdn.tcgplayer.com/product/126211_200w.jpg,3,2374,https://cpt.tcgcsv.com/fv02,2026-02-25T01:10:37.433,1,56/64,Promo,Colorless,50,Basic,,"[2] Pay Day (10)
<br>Flip a coin. If heads, draw a card.",,F,P-30,1,17.99,39.99,56.87,52.21,33.94,Normal,
131861,Alolan Vulpix - 21/145 (Toys R Us Promo),Alolan Vulpix 21 145 Toys R Us Promo,https://tcgplayer-cdn.tcgplayer.com/product/131861_200w.jpg,3,2374,https://cpt.tcgcsv.com/fM32,2026-03-16T12:51:08.403,1,021/145,Promo,Water,60,Basic,,"[0] Beacon 
<br>Search your deck for up to 2 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",[2] Icy Snow (20),Mx2,,1,10.17,31.43,39.6,16.99,39.6,Holofoil,
133824,Rowlet - 9/149 (Cosmos Holo),Rowlet 9 149 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/133824_200w.jpg,3,2374,https://cpt.tcgcsv.com/vx52,2022-12-07T20:13:41.31,1,009/149,Promo,Grass,60,Basic,,[1] Tackle (10),[1G] Leafage (20),Rx2,,1,0.75,1.0,2.0,1.96,,Holofoil,
133826,Litten - 24/149 (Cosmos Holo),Litten 24 149 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/133826_200w.jpg,3,2374,https://cpt.tcgcsv.com/xx52,2024-05-06T18:20:55.72,1,024/149,Promo,Fire,70,Basic,,[R] Bite (10),[1R] Flare (20),Wx2,,1,1.5,2.58,5.0,2.6,,Holofoil,
133827,Popplio - 39/149 (Cosmos Holo),Popplio 39 149 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/133827_200w.jpg,3,2374,https://cpt.tcgcsv.com/zx52,2025-11-21T03:13:56.37,1,039/149,Promo,Water,70,Basic,,[1] Pound (10),[1W] Water Gun (20),Gx2,,1,0.75,2.05,3.99,2.11,2.97,Holofoil,
133828,Brionne - 40/149 (Cosmos Holo),Brionne 40 149 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/133828_200w.jpg,3,2374,https://cpt.tcgcsv.com/Bx52,2022-09-26T20:40:20.697,1,040/149,Promo,Water,90,Stage 1,,[1W] Wave Splash (30),"[1WW] Disarming Voice (50)
<br>Your opponent's Active Pokémon is now Confused.",Gx2,,2,3.18,9.99,18.0,4.43,,Holofoil,
136645,Clefairy - 50/83 (Toys R Us Promo),Clefairy 50 83 Toys R Us Promo,https://tcgplayer-cdn.tcgplayer.com/product/136645_200w.jpg,3,2374,https://cpt.tcgcsv.com/WG62,2022-09-26T20:41:53.36,1,050/083,Promo,Fairy,60,Basic,,"[1] Moonlight
<br>Heal 50 damage from this Pokémon.",[1Y] Pound (20),Mx2,D-20,1,27.98,35.98,9999.0,23.44,,Holofoil,
136646,Meowth - 53/83 (Toys R Us Promo),Meowth 53 83 Toys R Us Promo,https://tcgplayer-cdn.tcgplayer.com/product/136646_200w.jpg,3,2374,https://cpt.tcgcsv.com/XG62,2025-11-21T02:32:21.727,1,053/083,Promo,Colorless,60,Basic,,"[1] Exhausted Tackle
<br>Flip a coin. If heads, this attack does 30 damage to your opponent's Active Pokémon. If tails, this Pokémon does 30 damage to itself.",,Fx2,,1,75.41,96.95,9999.0,14.99,96.95,Holofoil,
137527,Eevee - 101/149 (Cosmos Holo),Eevee 101 149 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/137527_200w.jpg,3,2374,https://cpt.tcgcsv.com/z072,2025-12-05T19:12:21.053,1,101/149,Promo,Colorless,60,Basic,"<strong>Ability — Energy Evolution</strong>
<br>
When you attach a basic Energy card from your hand to this Pokémon during your turn, you may search your deck for a card that evolves from this Pokémon that is the same type as that Energy card and put it onto this Pokémon to evolve it. Then, shuffle your deck.","[1] Quick Draw <br>Flip a coin. If heads, draw 1 card.",,Fx2,None,2,4.84,9.45,96.95,8.09,5.89,Holofoil,
138127,Fiery Torch - 89/106 (Sheen Holo),Fiery Torch 89 106 Sheen Holo,https://tcgplayer-cdn.tcgplayer.com/product/138127_200w.jpg,3,2374,https://cpt.tcgcsv.com/zg72,2022-09-26T20:47:43.39,1,089/106,Promo,Item,,,"Discard a Fire Energy card from your hand. (If you can't discard a Fire Energy card, you can't play this card.) Draw 2 cards.
<br><br>
You may play as many Item cards as you like during your turn <em>(before your attack)</em>.",,,,,,0.2,0.47,2.47,0.38,,Reverse Holofoil,
138484,Charmeleon - 19/147 (Premium Collection Promo),Charmeleon 19 147 Premium Collection Promo,https://tcgplayer-cdn.tcgplayer.com/product/138484_200w.jpg,3,2374,https://cpt.tcgcsv.com/Jp72,2023-08-28T15:36:06.143,1,019/147,Promo,Fire,90,Stage 1,,[2] Claw Slash (30),[1RR] Heat Blast (70),Wx2,,2,1.0,1.56,3.26,2.04,,Holofoil,
140164,Litten - SM02 (General Mills Promo),Litten SM02 General Mills Promo,https://tcgplayer-cdn.tcgplayer.com/product/140164_200w.jpg,3,2374,https://cpt.tcgcsv.com/j582,2025-11-21T02:27:07.133,1,SM02,Promo,Fire,60,Basic,,[1R] Combustion (30),,Wx2,None,1,1.09,1.75,100.0,1.58,,Holofoil,
140165,Pikachu - SM04 (General Mills),Pikachu SM04 General Mills,https://tcgplayer-cdn.tcgplayer.com/product/140165_200w.jpg,3,2374,https://cpt.tcgcsv.com/k582,2023-09-19T16:47:25.043,1,SM04,Promo,Lightning,70,Basic,,"[L] Thunder Wave
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[2L] Electro Ball (50),Fx2,M-20,1,11.43,22.5,100.0,20.86,,Holofoil,
140166,Popplio - SM03 (General Mills Promo),Popplio SM03 General Mills Promo,https://tcgplayer-cdn.tcgplayer.com/product/140166_200w.jpg,3,2374,https://cpt.tcgcsv.com/l582,2025-11-30T03:12:43.37,1,SM03,Promo,Water,60,Basic,,"[W] Sing
<br>Your opponent's Active Pokémon is now Asleep.",,Gx2,,1,0.74,1.18,100.0,1.2,96.95,Holofoil,
140167,Rowlet - SM01 (General Mills Promo),Rowlet SM01 General Mills Promo,https://tcgplayer-cdn.tcgplayer.com/product/140167_200w.jpg,3,2374,https://cpt.tcgcsv.com/m582,2025-01-02T21:40:13.993,1,SM01,Promo,Grass,50,Basic,,"[G] Fury Attack (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",,Rx2,,1,0.5,1.55,100.0,1.55,3.97,Holofoil,
141249,Gyarados - 20/98 (Cosmos Holo),Gyarados 20 98 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/141249_200w.jpg,3,2374,https://cpt.tcgcsv.com/_v82,2026-02-02T23:22:36.613,1,020/098,Promo,Water,130,Stage 1,,"[2W] Berserker Splash (80)
<br>This attack does 10 damage to each Benched Pokémon <em>(both yours and your opponent's)</em>. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[3W] Aqua Tail (90+)
<br>Flip a coin for each Water Energy attached to this Pokémon. This attack does 30 more damage for each heads.",Lx2,,3,4.22,15.99,199.59,10.17,,Holofoil,
141250,Gyarados - 21/98 (Cosmos Holo),Gyarados 21 98 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/141250_200w.jpg,3,2374,https://cpt.tcgcsv.com/0w82,2026-02-18T21:13:44.85,1,021/098,Holo Rare,Water,130,Stage 1,Theta Double — This Pokémon may have up to 2 Pokémon Tool cards attached to it.,"[2] Full Retaliation (30+)
<br>This attack does 30 more damage for each damage counter on each of your Benched Magikarp.","[2WW] Thrash (100+)
<br>Flip a coin. If heads, this attack does 30 more damage. If tails, this Pokémon does 30 damage to itself.",Lx2,,3,17.05,30.0,35.0,47.85,,Holofoil,
144669,Magikarp - 22/83 (Toys R Us Promo),Magikarp 22 83 Toys R Us Promo,https://tcgplayer-cdn.tcgplayer.com/product/144669_200w.jpg,3,2374,https://cpt.tcgcsv.com/pT92,2022-09-26T20:51:44.973,1,022/083,Promo,Water,30,Basic,,"[W] Epic Splash (30)
<br>Flip 2 coins. If either of them is tails, this attack does nothing.",,Lx2,,1,79.99,99.49,9999.0,25.33,,Holofoil,
144670,Pikachu - 26/83 (Toys R Us),Pikachu 26 83 Toys R Us,https://tcgplayer-cdn.tcgplayer.com/product/144670_200w.jpg,3,2374,https://cpt.tcgcsv.com/qT92,2022-09-26T20:53:39.577,1,026/083,Promo,Lightning,60,Basic,,"[1] Nuzzle
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.","[2] Quick Attack (20+)
<br>Flip a coin. If heads, this attack does 10 more damage.",Fx2,M-20,1,85.0,99.99,9999.0,43.26,,Holofoil,
144671,Cosmog - 64/149 (Toys R Us Promo),Cosmog 64 149 Toys R Us Promo,https://tcgplayer-cdn.tcgplayer.com/product/144671_200w.jpg,3,2374,https://cpt.tcgcsv.com/rT92,2022-09-26T20:42:35.57,1,064/149,Promo,Psychic,60,Basic,,"[1] Dust Gathering
<br>Draw a card.",,Px2,,1,6.24,8.64,11.48,7.82,,Holofoil,
145612,Blastoise - 13/95 (Cracked Ice Holo),Blastoise 13 95 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/145612_200w.jpg,3,2374,https://cpt.tcgcsv.com/ggb2,2026-02-17T15:33:08.48,1,013/095,Promo,Water,130,Stage 2,"<strong>Poké-POWER — Wash Out</strong>
<br>As often as you like during your turn <em>(before your attack)</em>, you may move a Water Energy attached to 1 of your Benched Pokémon to your Active Pokémon. This power can't be used if Blastoise is affected by a Special Condition.","[2WW] Hydro Launcher 
<br>Return 2 Water Energy attached to Blastoise to your hand. Choose 1 of your opponent's Pokémon. This attack does 100 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Lx2,,3,22.0,25.0,40.0,24.95,,Holofoil,
148153,Charmander - 18/147 (Premium Collection Promo),Charmander 18 147 Premium Collection Promo,https://tcgplayer-cdn.tcgplayer.com/product/148153_200w.jpg,3,2374,https://cpt.tcgcsv.com/5hc2,2025-05-14T11:33:21.78,1,018/147,Promo,Fire,70,Basic,,[1] Scratch (10),[1R] Flame Tail (20),Wx2,,1,1.0,1.91,7.99,2.36,,Holofoil,
148383,Politoed - 18/111 (Cosmos Holo),Politoed 18 111 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/148383_200w.jpg,3,2374,https://cpt.tcgcsv.com/Hmc2,2025-11-21T03:10:03.357,1,018/111,Promo,Water,130,Stage 2,"<strong>Ability — King's Song</strong>
<br>Ignore all Colorless Energy in the attack cost of each of your Poliwag, Poliwhirl, and Poliwrath's attacks.
<br>
<br><em>This cosmos holo version was released with the Legacy Evolution Pin Collection.</em>",[2W] Hyper Voice (70),,Gx2,,1,4.17,6.74,7.5,4.17,,Holofoil,
148385,Crobat - 33/119 (Cosmos Holo),Crobat 33 119 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/148385_200w.jpg,3,2374,https://cpt.tcgcsv.com/Kmc2,2022-11-28T12:07:24.787,1,033/119,Promo,Psychic,130,Stage 2,"<strong>Ability — Surprise Bite</strong>
<br>
When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may put 3 damage counters on 1 of your opponent's Pokémon.
<br>
<br><em>This cosmos holo version was released with the Legacy Evolution Pin Collection.</em>","[1] Skill Dive
This attack does 30 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,Lx2,F-20,,1.73,2.95,8.98,3.05,5.97,Holofoil,
148386,Blissey - 81/119 (Cosmos Holo),Blissey 81 119 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/148386_200w.jpg,3,2374,https://cpt.tcgcsv.com/Lmc2,2022-09-26T20:40:11.257,1,081/119,Promo,Colorless,130,Stage 1,<em>This cosmos holo version was released with the Legacy Evolution Pin Collection.</em>,"[3] Tender Vengeance (10x)
<br>Flip a coin. If heads, this attack does 10 damage times the number of damage counters on each of your Benched Pokémon.","[4] Charge Dash
<br>You may do 20 more damage. If you do, this Pokémon does 20 damage to itself.",Fx2,,3,0.5,0.99,2.99,0.89,,Holofoil,
148387,Bellossom - 4/98 (Cosmos Holo),Bellossom 4 98 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/148387_200w.jpg,3,2374,https://cpt.tcgcsv.com/Mmc2,2025-11-29T00:11:07.067,1,004/098,Promo,Grass,120,Stage 2,,"[G] Windmill (20)
<br>Switch this Pokémon with 1 of your Benched Pokémon.","[1G] Flower Tornado (60)
<br>Move as many Grass Energy attached to your Pokémon to your other Pokémon in any way you like.",Rx2,,1,0.75,1.56,2.99,1.65,,Holofoil,
153050,Meowth - 80/99 (Mirror Reverse Holo),Meowth 80 99 Mirror Reverse Holo,https://tcgplayer-cdn.tcgplayer.com/product/153050_200w.jpg,3,2374,https://cpt.tcgcsv.com/0ff2,2022-09-26T20:52:32.803,1,080/099,Promo,Colorless,70,Basic,,"[1] Double Scratch (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",[2] Cat Kick (20),Fx2,,1,8.0,15.0,20.0,12.99,,Reverse Holofoil,
153054,Pansear - 21/114 (Energy Holo),Pansear 21 114 Energy Holo,https://tcgplayer-cdn.tcgplayer.com/product/153054_200w.jpg,3,2374,https://cpt.tcgcsv.com/6ff2,2022-09-26T20:53:07.89,1,021/114,Promo,Fire,60,Basic,<em>Note: This item was distributed as a Double Album Box exclusive.</em>,[1] Scratch,[2R] Live Coal (30),Wx2,,1,10.0,11.05,17.53,11.2,,Reverse Holofoil,
153067,Pignite - 17/114 (Cracked Ice Holo),Pignite 17 114 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/153067_200w.jpg,3,2374,https://cpt.tcgcsv.com/mff2,2022-09-26T20:53:12.307,1,017/114,Promo,Fire,100,Stage 1,,"[1] Flame Charge 
<br>Search your deck for a Fire Energy card and attach it to this Pokémon. Shuffle your deck afterward.",[1RR] Heat Crash (50),Wx2,,3,11.0,12.0,16.17,8.5,,Holofoil,
153231,Chimchar - 76/130 (Cosmos Holo),Chimchar 76 130 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/153231_200w.jpg,3,2374,https://cpt.tcgcsv.com/Fjf2,2025-11-20T22:44:15.93,1,076/130,Promo,Fire,50,Basic,<em>This cosmos holofoil version was found in the Diamond & Pearl Collection release.</em>,[0] Scratch (10),"[1R] Ember (30) 
<br>Flip a coin. If tails, discard a Fire Energy attached to Chimchar.",W+10,,1,2.32,11.44,28.49,14.62,,Holofoil,
153234,Charizard - 1/99 (Cracked Ice Holo),Charizard 1 99 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/153234_200w.jpg,3,2374,https://cpt.tcgcsv.com/Jjf2,2024-12-09T19:58:13.9,1,001/099,Promo,Fire,140,Stage 2,"<strong>Poké-BODY — Fire Formation</strong>
<br>Each of Charizard's attacks does 10 more damage for each Fire Pokémon on your Bench to your opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>.",[R] Fire Wing (30),"[1RR] Burning Tail (80) 
<br>Discard a Fire Energy attached to Charizard.",W+30,F-20,3,35.0,73.85,95.0,58.07,,Holofoil,
153235,Suicune - 19/132 (Cracked Ice Holo),Suicune 19 132 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/153235_200w.jpg,3,2374,https://cpt.tcgcsv.com/Kjf2,2026-01-09T16:25:34.097,1,019/132,Promo,Water,70,Basic,"<strong>Poké-POWER — Aqua Recover </strong
<br>Once during your turn, when you put Suicune from your hand onto your Bench, you may search your discard pile for up to 3 Water Pokémon, show them to your opponent, and put them into your hand.","[WWW] Cure Stream (60) 
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 20<em> (before applying Weakness and Resistance)</em>.",,L+20,,1,13.99,29.99,96.95,27.56,35.66,Holofoil,
153236,Entei - 4/132 (Cracked Ice Holo),Entei 4 132 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/153236_200w.jpg,3,2374,https://cpt.tcgcsv.com/Ljf2,2022-09-26T20:44:32.773,1,004/132,Promo,Fire,80,Basic,"<strong>Poké-BODY — Burning Coat</strong>
<br>Whenever 1 of your opponent's Pokémon is Knocked Out by damage from Entei's attacks, discard the top 3 cards from your opponent's deck.","[RRR] Blaze Roar (60) 
<br>Does 20 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance.)</em> Flip a coin. If tails, discard 2 Fire Energy attached to Entei.",,W+20,,2,12.99,25.0,124.95,22.57,,Holofoil,
153238,Raikou - 16/132 (Cracked Ice Holo),Raikou 16 132 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/153238_200w.jpg,3,2374,https://cpt.tcgcsv.com/Njf2,2022-09-26T20:58:31.087,1,016/132,Promo,Lightning,80,Basic,"<strong>Poké-POWER — Thunder Rumble</strong>
<br>Once during your turn <em>(before your attack)</em>, when you attach a Lightning Energy card from your hand to Raikou, you may put 1 damage counter on 1 of your opponent's Benched Pokémon.","[LLL] Thunder Climb (50+) 
<br>Discard 3 cards from the top of your deck. This attack does 50 damage plus 10 more damage for each Lightning Energy card you discarded. Then, attach those Lightning Energy cards to 1 of your Pokemon.",,F+20,M-20,2,7.59,24.73,94.95,20.08,,Holofoil,
153280,Tangela - 8/83 (Toys R Us Promo),Tangela 8 83 Toys R Us Promo,https://tcgplayer-cdn.tcgplayer.com/product/153280_200w.jpg,3,2374,https://cpt.tcgcsv.com/Dkf2,2022-09-28T18:14:48.027,1,008/083,Promo,Grass,80,Basic,,"[1G] Absorb (20)
<br>Heal 20 damage from this Pokémon.",[1GG] Vine Whip (30),Rx2,,2,,,,,,,
153282,Ponyta - 14/83 (Toys R Us Promo),Ponyta 14 83 Toys R Us Promo,https://tcgplayer-cdn.tcgplayer.com/product/153282_200w.jpg,3,2374,https://cpt.tcgcsv.com/Gkf2,2022-09-26T20:57:56.41,1,014/083,Promo,Fire,60,Basic,,"[R] Agility (10)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokémon during your opponent's next turn.",[2] Flame Tail (20),Wx2,,1,90.7,97.15,103.6,86.33,,Holofoil,
153283,Slowpoke - 32/83 (Toys R Us),Slowpoke 32 83 Toys R Us,https://tcgplayer-cdn.tcgplayer.com/product/153283_200w.jpg,3,2374,https://cpt.tcgcsv.com/Hkf2,2022-09-26T21:01:44.633,0,032/083,Promo,Psychic,50,Basic,,"[1] Spacing Out
<br>Flip a coin. If heads, heal 10 damage from this Pokémon.","[PP] Scavenge
<br>
Discard a Psychic Energy attached to this Pokémon. If you do, put an Item card from your discard pile into your hand.",Px2,,1,,,,,,,
153284,Geodude - 43/83 (Toys R Us Promo),Geodude 43 83 Toys R Us Promo,https://tcgplayer-cdn.tcgplayer.com/product/153284_200w.jpg,3,2374,https://cpt.tcgcsv.com/Jkf2,2024-12-02T20:50:23.013,1,043/083,Promo,Fighting,60,Basic,,[F] Rollout (10),"[2] Flail (10x)
<br>This attack does 10 damage times the number of damage counters on this Pokémon.",Gx2,,2,4087.26,4772.3,5457.33,44.92,,Holofoil,
153288,Electabuzz - 41/108 (Toys R Us Promo),Electabuzz 41 108 Toys R Us Promo,https://tcgplayer-cdn.tcgplayer.com/product/153288_200w.jpg,3,2374,https://cpt.tcgcsv.com/Nkf2,2022-09-26T20:44:19.73,1,041/108,Promo,Lightning,70,Basic,,"[L] Thunder Shock (10)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","[1L] Thunder Punch (30+)
<br>Flip a coin. If heads, this attack does 10 more damage. If tails, this Pokemon does 10 damage to itself.",Fx2,M-20,2,9.67,21.69,53.98,19.11,,Holofoil,
153290,Charmander - 9/108 (Toys R Us Promo),Charmander 9 108 Toys R Us Promo,https://tcgplayer-cdn.tcgplayer.com/product/153290_200w.jpg,3,2374,https://cpt.tcgcsv.com/Qkf2,2022-09-26T20:41:35.667,1,009/108,Promo,Fire,60,Basic,,[1] Scratch (10),"[1R] Ember (30)
<br>Discard a Fire Energy attached to this Pokémon.",Wx2,,1,50.0,60.0,90.0,52.76,,Holofoil,
155082,Bulbasaur - 1/108 (Build-A-Bear Workshop Exclusive),Bulbasaur 1 108 Build A Bear Workshop Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/155082_200w.jpg,3,2374,https://cpt.tcgcsv.com/G2g2,2022-09-26T20:40:26.853,1,001/108,Promo,Grass,60,Basic,,[G] Tackle (10),[2G] Razor Leaf (30),Rx2,W-20,2,35.0,45.69,60.0,38.43,,Normal,
155083,Charmander - 17/113 (Build-A-Bear Workshop Exclusive),Charmander 17 113 Build A Bear Workshop Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/155083_200w.jpg,3,2374,https://cpt.tcgcsv.com/H2g2,2023-12-13T18:22:46.01,1,017/113,Promo,Fire,70,Basic,,"[R] Draw In
<br>Attach 2 Fire Energy cards from your discard pile to this Pokémon.",[1R] Flare (20),Wx2,,2,9.23,15.99,32.0,22.42,,Normal,
155084,Eevee - 63/98 (Build-A-Bear Workshop Exclusive),Eevee 63 98 Build A Bear Workshop Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/155084_200w.jpg,3,2374,https://cpt.tcgcsv.com/J2g2,2022-09-26T20:44:09.353,1,063/098,Promo,Colorless,60,Basic,,[1] Tackle (10),"[2] Lunge (30)
<br>Flip a coin. If tails, this attack does nothing.",Fx2,,1,19.06,53.49,60.0,23.54,53.49,Normal,
155085,Meowth - 67/108 (Build-A-Bear Workshop Exclusive),Meowth 67 108 Build A Bear Workshop Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/155085_200w.jpg,3,2374,https://cpt.tcgcsv.com/K2g2,2022-09-26T20:52:27.427,1,067/108,Promo,Colorless,60,Basic,,"[1] Feelin' Fine
<br>
Draw a card.","[3] Fury Swipes (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.",Fx2,,1,38.99,86.0,140.0,29.35,,Normal,
155086,Pikachu - 20/108 (Build-A-Bear Workshop Exclusive),Pikachu 20 108 Build A Bear Workshop Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/155086_200w.jpg,3,2374,https://cpt.tcgcsv.com/L2g2,2022-09-26T20:53:22.31,1,020/108,Promo,Lightning,60,Basic,,"[1] Tail Whip
<br>Flip a coin. If heads, the Defending Pokémon can't attack during your opponent's next turn.",[1L] Electro Ball (30),Fx2,M-20,1,22.48,30.0,999.99,17.66,449.6,Normal,
155087,Squirtle - 14/101 (Build-A-Bear Workshop Exclusive),Squirtle 14 101 Build A Bear Workshop Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/155087_200w.jpg,3,2374,https://cpt.tcgcsv.com/M2g2,2022-09-28T18:13:45.717,1,014/101,Promo,Colorless,50,Basic,,"[W] Bubble
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",[1W] Water Gun (20),Gx2,,1,32.03,37.52,45.0,39.77,,Normal,
