productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3
84605,Dark Golduck,Dark Golduck,https://tcgplayer-cdn.tcgplayer.com/product/84605_200w.jpg,3,1428,https://cpt.tcgcsv.com/7SH,2024-04-11T17:52:42.077,1,35/109,Uncommon,Darkness Water,70,Stage 1,,"[1W] Darkness Shield (20)
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to each of your Active Pokemon during your opponent's next turn.",L,None,1,62.73,80.99,99.69,36.78,,Reverse Holofoil,"[2W] Cold Crush (40) 
<br>You may discard an Energy card attached to Dark Golduck.  If you do, discard an Energy attached to the Defending Pokemon.",
84608,Dark Gyarados,Dark Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/84608_200w.jpg,3,1428,https://cpt.tcgcsv.com/bSH,2024-04-11T17:52:42.69,1,36/109,Uncommon,Darkness Water,80,Stage 1,"<b>Poke-BODY</b> Dark Scale <br>
<br>If Dark Gyarados is your Active Pokemon and is Knocked Out by an opponent's attack, put 3 damage counters on the Attacking Pokemon.",[1W] Sharp Fang (30),L,F,2,21.08,33.57,49.99,25.96,,Normal,"[2W] Dark Streak (40)
<br>Flip a coin.  If heads, each Defending Pokemon is now Paralyzed.",
84608,Dark Gyarados,Dark Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/84608_200w.jpg,3,1428,https://cpt.tcgcsv.com/bSH,2024-04-11T17:52:42.69,1,36/109,Uncommon,Darkness Water,80,Stage 1,"<b>Poke-BODY</b> Dark Scale <br>
<br>If Dark Gyarados is your Active Pokemon and is Knocked Out by an opponent's attack, put 3 damage counters on the Attacking Pokemon.",[1W] Sharp Fang (30),L,F,2,205.23,252.61,299.99,229.76,,Reverse Holofoil,"[2W] Dark Streak (40)
<br>Flip a coin.  If heads, each Defending Pokemon is now Paralyzed.",
84611,Dark Houndoom - 005/109,Dark Houndoom 005 109,https://tcgplayer-cdn.tcgplayer.com/product/84611_200w.jpg,3,1428,https://cpt.tcgcsv.com/fSH,2024-04-11T17:52:42.84,1,5/109,Holo Rare,Darkness Fire,70,Stage 1,,"[1D] Shakedown (20) 
<br>Choose a card from your opponent's hand without looking and discard it.",F,P,1,303.01,303.01,303.01,,,Normal,"[2R] Dark Fire (40+) 
<br>You may discard a Fire Energy or Darkness Energy attached to Dark Houndoom.  If you do, this attack does 40 damage plus 20 more damage.",
84611,Dark Houndoom - 005/109,Dark Houndoom 005 109,https://tcgplayer-cdn.tcgplayer.com/product/84611_200w.jpg,3,1428,https://cpt.tcgcsv.com/fSH,2024-04-11T17:52:42.84,1,5/109,Holo Rare,Darkness Fire,70,Stage 1,,"[1D] Shakedown (20) 
<br>Choose a card from your opponent's hand without looking and discard it.",F,P,1,48.0,79.99,97.49,61.49,,Holofoil,"[2R] Dark Fire (40+) 
<br>You may discard a Fire Energy or Darkness Energy attached to Dark Houndoom.  If you do, this attack does 40 damage plus 20 more damage.",
84611,Dark Houndoom - 005/109,Dark Houndoom 005 109,https://tcgplayer-cdn.tcgplayer.com/product/84611_200w.jpg,3,1428,https://cpt.tcgcsv.com/fSH,2024-04-11T17:52:42.84,1,5/109,Holo Rare,Darkness Fire,70,Stage 1,,"[1D] Shakedown (20) 
<br>Choose a card from your opponent's hand without looking and discard it.",F,P,1,99.99,2210.5,4321.0,74.99,,Reverse Holofoil,"[2R] Dark Fire (40+) 
<br>You may discard a Fire Energy or Darkness Energy attached to Dark Houndoom.  If you do, this attack does 40 damage plus 20 more damage.",
84612,Dark Houndoom - 037/109,Dark Houndoom 037 109,https://tcgplayer-cdn.tcgplayer.com/product/84612_200w.jpg,3,1428,https://cpt.tcgcsv.com/gSH,2024-04-11T17:52:43.09,1,37/109,Uncommon,Darkness Fire,70,Stage 1,"<b>Poke-POWER</b> Fire Breath <br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Houndoom is your Active Pokemon, you may flip a coin.  If heads, the Defending Pokemon <em>(choose 1 if there are 2)</em> is now Burned.  This power can't be used if Dark Houndoom is affected by a Special Condition.","[2R] Fire Payback (40+) 
<br>If you have less Benched Pokemon than your opponent, this attack does 40 damage plus 20 more damage.",W,None,1,12.07,23.03,93.75,16.56,,Normal,,
84612,Dark Houndoom - 037/109,Dark Houndoom 037 109,https://tcgplayer-cdn.tcgplayer.com/product/84612_200w.jpg,3,1428,https://cpt.tcgcsv.com/gSH,2024-04-11T17:52:43.09,1,37/109,Uncommon,Darkness Fire,70,Stage 1,"<b>Poke-POWER</b> Fire Breath <br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Houndoom is your Active Pokemon, you may flip a coin.  If heads, the Defending Pokemon <em>(choose 1 if there are 2)</em> is now Burned.  This power can't be used if Dark Houndoom is affected by a Special Condition.","[2R] Fire Payback (40+) 
<br>If you have less Benched Pokemon than your opponent, this attack does 40 damage plus 20 more damage.",W,None,1,449.99,574.99,699.99,101.58,,Reverse Holofoil,,
84615,Dark Hypno,Dark Hypno,https://tcgplayer-cdn.tcgplayer.com/product/84615_200w.jpg,3,1428,https://cpt.tcgcsv.com/kSH,2024-04-11T17:52:43.23,1,6/109,Holo Rare,Darkness Psychic,70,Stage 1,,"[1] Dark Link  
<br>Flip a coin.  If heads, choose an attack on 1 of your Pokemon in play that has Dark in its name (excluding this one).  Dark Link copies that attack except for its Energy cost.  <i>(You must still do anything else required for that attack.)</i>  <i>(No matter what type that Pokemon is, Dark Hypno's type is still Psychic and Dark.) </i> Dark Hypno performs that attack.",P,None,1,14.0,14.0,14.0,49.99,,Normal,"[1P] Black Magic (20x) 
<br>Does 20 damage times the number of your opponent's Benched Pokemon.",
84615,Dark Hypno,Dark Hypno,https://tcgplayer-cdn.tcgplayer.com/product/84615_200w.jpg,3,1428,https://cpt.tcgcsv.com/kSH,2024-04-11T17:52:43.23,1,6/109,Holo Rare,Darkness Psychic,70,Stage 1,,"[1] Dark Link  
<br>Flip a coin.  If heads, choose an attack on 1 of your Pokemon in play that has Dark in its name (excluding this one).  Dark Link copies that attack except for its Energy cost.  <i>(You must still do anything else required for that attack.)</i>  <i>(No matter what type that Pokemon is, Dark Hypno's type is still Psychic and Dark.) </i> Dark Hypno performs that attack.",P,None,1,45.22,54.16,99.99,50.76,,Holofoil,"[1P] Black Magic (20x) 
<br>Does 20 damage times the number of your opponent's Benched Pokemon.",
